GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
ENSG00000162585    1    2115903    2144159      8       2  161460       1.7251     0.042251
ENSG00000234396    1    2143962    2152177      1       1  161460     -0.28924       0.6138
ENSG00000157933    1    2160134    2241558     61      15  161460       1.4846     0.068822
ENSG00000116151    1    2252692    2323146     57      13  161460     -0.31473      0.62352
ENSG00000272161    1    2257640    2258132      1       1  161460      0.57691        0.282
ENSG00000269896    1    2281853    2284259     10       3  161460      -1.3285      0.90799
ENSG00000238240    1    2283083    2283296      1       1  161460       1.1616       0.1227
ENSG00000271921    1    2306292    2306792      1       1  161460       1.0455       0.1479
ENSG00000271847    1    2309056    2309799      1       1  161460      0.88901        0.187
ENSG00000178642    1    2316811    2319922      2       1  161460      0.75397      0.22543
ENSG00000157916    1    2323267    2336883      7       3  161460     -0.14305      0.55687
ENSG00000157911    1    2336236    2345236      2       1  161460     -0.91072      0.81878
ENSG00000149527    1    2357419    2436969     46      14  161460       0.8875      0.18741
ENSG00000224387    1    2423739    2424697      1       1  161460     -0.12137       0.5483
ENSG00000229393    1    2424876    2425918      1       1  161460        1.059       0.1448
ENSG00000157881    1    2439972    2458039     10       2  161460     0.051085      0.47963
ENSG00000238164    1    2481359    2488470      1       1  161460       1.9208      0.02738
ENSG00000228037    1    2512999    2515972      3       1  161460       1.7745     0.037992
ENSG00000157870    1    2517930    2522908      1       1  161460      -1.6849        0.954
ENSG00000142606    1    2522078    2564481     24       2  161460       1.3772     0.084229
ENSG00000215912    1    2567415    2718286      5       1  161460      0.92662      0.17706
ENSG00000169717    1    2938046    2939465      3       1  161460        2.533    0.0056539
ENSG00000177133    1    2976179    2985001      3       1  161460       1.5784      0.05724
ENSG00000142611    1    2985732    3355185    297      60  161460     -0.64869      0.74173
ENSG00000272235    1    3223200    3226660      7       2  161460      -1.3428      0.91033
ENSG00000130762    1    3370990    3397677     14       2  161460     -0.88586      0.81215
ENSG00000162591    1    3406484    3528059     63      19  161460      -1.1262      0.86997
ENSG00000238260    1    3539754    3541307      1       1  161460      -1.1455        0.874
ENSG00000158109    1    3541566    3546691      5       2  161460     -0.16894      0.56708
ENSG00000116213    1    3547331    3569325     10       4  161460      0.21243      0.41589
ENSG00000078900    1    3569084    3652765     42      15  161460       1.0358      0.15015
ENSG00000227589    1    3575502    3585336      3       2  161460       1.6553     0.048933
ENSG00000235131    1    3628764    3630862      2       1  161460      -1.2208      0.88892
ENSG00000227372    1    3652548    3663900      4       1  161460       1.1611      0.12279
ENSG00000162592    1    3668962    3688209     17       7  161460       2.3692    0.0089126
ENSG00000235169    1    3689352    3692546      3       1  161460      0.98603      0.16206
ENSG00000130764    1    3696784    3713068     15       5  161460       1.9667     0.024606
ENSG00000272153    1    3701572    3702102      1       1  161460     -0.99077       0.8391
ENSG00000116198    1    3728645    3773778     74       8  161460       1.5214      0.06408
ENSG00000169598    1    3773845    3801993      9       4  161460       0.9858      0.16212
ENSG00000198912    1    3805689    3816857     15       3  161460     -0.28233      0.61116
ENSG00000236423    1    3816936    3833789     11       2  161460     -0.20809      0.58242
ENSG00000233304    1    4000673    4015322     30       8  161460     -0.39365      0.65308
ENSG00000226374    1    4007209    4009040      3       2  161460    -0.080844      0.53222
ENSG00000229280    1    4235588    4235959      2       1  161460   -0.0048984      0.50195
ENSG00000235054    1    4472111    4484747     14       3  161460      0.24434      0.40348
ENSG00000232596    1    4631608    4643481     11       4  161460     -0.49822      0.69083
ENSG00000196581    1    4714792    4852594    200      42  161460      0.77362      0.21958
ENSG00000231510    1    5146519    5150959      5       2  161460      0.43435      0.33202
ENSG00000260972    1    5553038    5554734      7       2  161460      0.75533      0.22503
ENSG00000236948    1    5647428    5728355    134      28  161460       2.2305     0.012858
ENSG00000131697    1    5922871    6052533    131      10  161460      0.26026      0.39733
ENSG00000069424    1    6051526    6161253     41      10  161460       1.3627     0.086493
ENSG00000116254    1    6161853    6240183     48      10  161460     -0.73844      0.76988
ENSG00000116251    1    6241329    6269449      8       3  161460      -1.6434      0.94985
ENSG00000158286    1    6265535    6281359      5       2  161460        1.148      0.12548
ENSG00000116237    1    6281253    6296032      4       2  161460      0.29399      0.38438
ENSG00000158292    1    6307406    6321035      5       1  161460        0.499      0.30889
ENSG00000097021    1    6324329    6454451     44       7  161460     -0.25145      0.59927
ENSG00000069812    1    6472478    6484730      6       2  161460      -1.0369      0.85012
ENSG00000187017    1    6484848    6521430      4       2  161460      0.67203      0.25078
ENSG00000231868    1    6503094    6507066      1       1  161460      0.19576       0.4224
ENSG00000215788    1    6521211    6526255      1       1  161460     -0.12036       0.5479
ENSG00000171680    1    6526152    6580121     25       8  161460       0.3485      0.36373
ENSG00000162408    1    6581407    6614595     26       2  161460      0.21121      0.41636
ENSG00000173662    1    6615241    6639817      5       1  161460     -0.13855       0.5551
ENSG00000204859    1    6640061    6649340      1       1  161460     -0.40103       0.6558
ENSG00000162413    1    6650784    6674667      9       3  161460      -1.1398      0.87281
ENSG00000116273    1    6673745    6684093      5       2  161460     -0.93656      0.82551
ENSG00000041988    1    6684926    6695646      7       2  161460     -0.53121      0.70236
ENSG00000007923    1    6694228    6761984     35       5  161460     -0.47833      0.68379
ENSG00000228750    1    6784697    6790072      3       2  161460      0.65772      0.25536
ENSG00000171735    1    6845384    7829766    902     112  161460      -1.4771      0.93017
ENSG00000227950    1    6894393    6894678      2       1  161460      -1.2666      0.89734
ENSG00000237365    1    7068436    7074339      9       3  161460     -0.52113      0.69886
ENSG00000237402    1    7429003    7430331      2       1  161460     -0.16334      0.56487
ENSG00000237728    1    7442548    7449814     10       3  161460     -0.22822      0.59026
ENSG00000270171    1    7753184    7754904      1       1  161460     -0.65915       0.7451
ENSG00000270035    1    7758363    7758932      2       1  161460     0.077277       0.4692
ENSG00000269978    1    7760764    7761030      2       1  161460     -0.90691      0.81777
ENSG00000049245    1    7831329    7841492      6       2  161460     -0.18716      0.57423
ENSG00000049246    1    7844380    7905237     48       9  161460       1.4888     0.068268
ENSG00000236266    1    7870302    7887402     19       5  161460       0.9757      0.16461
ENSG00000049247    1    7903143    7913572      4       2  161460     -0.18339      0.57275
ENSG00000049249    1    7979907    8000926      3       1  161460      0.18717      0.42576
ENSG00000116288    1    8014351    8045565     13       3  161460     -0.44616      0.67226
ENSG00000116285    1    8064464    8086368      9       2  161460     -0.35408      0.63836
ENSG00000238290    1    8086798    8182762     49       5  161460     -0.43846      0.66947
ENSG00000227634    1    8268732    8275270     17       5  161460     -0.34707      0.63573
ENSG00000233645    1    8278250    8280589      4       1  161460     -0.32041      0.62567
ENSG00000162426    1    8377886    8404227     15       5  161460       1.8692     0.030797
ENSG00000142599    1    8412457    8877702    240      11  161460       2.4865    0.0064507
ENSG00000232912    1    8484705    8494898      7       2  161460       1.6494     0.049536
ENSG00000226545    1    8858534    8859565      1       1  161460       1.9672      0.02458
ENSG00000229716    1    8891066    8891434      1       1  161460       1.9919      0.02319
ENSG00000074800    1    8921061    8939308     15       2  161460     -0.47044      0.68098
ENSG00000236269    1    8935847    8938066      1       1  161460     -0.27932         0.61
ENSG00000230679    1    8938894    8939953      1       1  161460     -0.28401       0.6118
ENSG00000131686    1    9005926    9035151     31       8  161460     -0.17059      0.56773
ENSG00000265141    1    9039637    9039933      1       1  161460      -2.1084       0.9825
ENSG00000197241    1    9063359    9086404     27      11  161460       1.4601     0.072131
ENSG00000142583    1    9095166    9148537     41       9  161460       1.1389      0.12738
ENSG00000180758    1    9160364    9189229     17       3  161460      0.23165      0.40841
ENSG00000228526    1    9242066    9262678      8       2  161460      0.88854      0.18713
ENSG00000234546    1    9242263    9252148      4       2  161460      0.18615      0.42617
ENSG00000049239    1    9294834    9331396     20       5  161460    -0.097702      0.53892
ENSG00000171621    1    9352939    9429591     43      14  161460     -0.10222      0.54071
ENSG00000235263    1    9561151    9563530      2       1  161460      0.38651      0.34956
ENSG00000171612    1    9599541    9645237     10       2  161460     -0.50356      0.69272
ENSG00000188807    1    9648932    9674935     10       2  161460    -0.085309      0.53399
ENSG00000171608    1    9711790    9789172     26       8  161460     -0.49551      0.68988
ENSG00000179840    1    9712668    9714644      2       1  161460     -0.59313      0.72345
ENSG00000233268    1    9720886    9722684      1       1  161460      -1.4581       0.9276
ENSG00000231789    1    9732484    9747613      8       2  161460      -1.0277      0.84796
ENSG00000171603    1    9789084    9884584     20       3  161460     -0.27479      0.60826
ENSG00000178585    1    9908334    9970394     15       2  161460     -0.20544      0.58139
ENSG00000223989    1    9908376    9910212      2       1  161460     -0.86663      0.80693
ENSG00000162441    1    9982173   10003465      9       2  161460      0.67105      0.25109
ENSG00000228150    1   10002981   10010032      7       2  161460      0.63851      0.26157
ENSG00000173614    1   10003486   10045559     12       2  161460       1.2551      0.10472
ENSG00000162444    1   10057264   10076078      4       1  161460      0.77936      0.21788
ENSG00000130939    1   10092890   10241297     35       7  161460     0.028526      0.48862
ENSG00000054523    1   10270863   10441661    100       5  161460      0.72183       0.2352
ENSG00000142657    1   10458649   10480201      6       1  161460     0.017243      0.49312
ENSG00000271989    1   10489938   10490734      1       1  161460       1.4346       0.0757
ENSG00000175279    1   10490159   10512210     12       2  161460       2.4909    0.0063708
ENSG00000251503    1   10490159   10512210     12       2  161460       2.4909    0.0063708
ENSG00000241563    1   10509776   10511959      3       1  161460        2.427    0.0076131
ENSG00000160049    1   10516579   10532583      2       1  161460       1.6379     0.050724
ENSG00000142655    1   10532345   10690815    137      16  161460       1.0489      0.14711
ENSG00000130940    1   10696661   10856707     70      26  161460    0.0083038      0.49669
ENSG00000272078    1   10699298   10714390      6       2  161460    -0.089666      0.53572
ENSG00000175262    1   11006528   11042094     34       7  161460      -1.0442       0.8518
ENSG00000120948    1   11072414   11085796      6       1  161460       1.2315      0.10906
ENSG00000009724    1   11086580   11107290      9       1  161460       1.3483     0.088777
ENSG00000171824    1   11126675   11159938     14       1  161460      0.85001      0.19766
ENSG00000226849    1   11128528   11133154     10       1  161460      0.96914      0.16624
ENSG00000198793    1   11166592   11322564     36       1  161460      0.17075      0.43221
ENSG00000225602    1   11203955   11209594      2       1  161460      0.68095      0.24795
ENSG00000253086    1   11212407   11212509      1       1  161460      0.21393       0.4153
ENSG00000120942    1   11333263   11356106      7       1  161460      0.62394      0.26633
ENSG00000224338    1   11485314   11485878      1       1  161460      0.61918       0.2679
ENSG00000204624    1   11539223   11597641     37       5  161460      0.39456      0.34659
ENSG00000235643    1   11669588   11673412      1       1  161460      0.63014       0.2643
ENSG00000116661    1   11708424   11715842      4       2  161460     -0.12911      0.55136
ENSG00000132879    1   11714432   11723384      5       2  161460      0.86455      0.19364
ENSG00000116663    1   11724181   11734411      2       1  161460      -1.4126      0.92111
ENSG00000116670    1   11734537   11751707      6       2  161460      -0.1535        0.561
ENSG00000162490    1   11751786   11785914     19       6  161460   -0.0059947      0.50239
ENSG00000177674    1   11796141   11814859     20       4  161460       1.3934     0.081755
ENSG00000215910    1   11821844   11849642     27       4  161460     0.012067      0.49519
ENSG00000177553    1   11837134   11839676      5       2  161460     -0.40168      0.65604
ENSG00000177000    1   11845780   11866977     34       6  161460      0.42164      0.33664
ENSG00000011021    1   11866207   11903201     42       7  161460     -0.29952      0.61773
ENSG00000242349    1   11901074   11908136     11       2  161460     -0.20807      0.58241
ENSG00000175206    1   11905766   11908402      6       3  161460     -0.22173      0.58774
ENSG00000224904    1   11937827   11940463      4       2  161460       1.6324     0.051294
ENSG00000199347    1   11968209   11968328      1       1  161460      -1.6536       0.9509
ENSG00000116685    1   11979648   11986485      5       2  161460       1.0727      0.14171
ENSG00000083444    1   11994262   12035595     22       5  161460     -0.14657      0.55826
ENSG00000116688    1   12040238   12073571     17       3  161460       0.8972       0.1848
ENSG00000116691    1   12079523   12092102      5       2  161460     -0.29127      0.61458
ENSG00000120949    1   12123434   12204264     38      11  161460     -0.85345       0.8033
ENSG00000028137    1   12227060   12269285     39       7  161460     -0.93287      0.82456
ENSG00000263676    1   12251770   12251830      1       1  161460     -0.43137       0.6669
ENSG00000048707    1   12290124   12572099     56      11  161460     -0.47364      0.68212
ENSG00000229484    1   12587766   12588462      1       1  161460       1.0953       0.1367
ENSG00000162496    1   12627939   12677737     36      11  161460     -0.52928      0.70169
ENSG00000204518    1   12704566   12727097     16       3  161460     -0.52869      0.70149
ENSG00000188984    1   12776118   12788726     25       3  161460        2.329      0.00993
ENSG00000238771    1   12799693   12799796      1       1  161460        1.905      0.02839
ENSG00000157330    1   12806163   12823847     16       3  161460       1.4089     0.079434
ENSG00000116726    1   12834984   12838049      5       2  161460       1.7875     0.036927
ENSG00000116721    1   12851546   12856777      2       1  161460      0.54585      0.29258
ENSG00000162494    1   13801445   13840543     41      12  161460       1.2077      0.11359
ENSG00000259961    1   13839715   13842765      3       1  161460      0.21852      0.41351
ENSG00000162493    1   13909960   13944452     30      10  161460      0.55632        0.289
ENSG00000116731    1   14026693   14151574    109      15  161460      0.43336      0.33238
ENSG00000252151    1   14450728   14450830      1       1  161460     -0.71988       0.7642
ENSG00000231606    1   14548386   14549613      2       1  161460      -1.1537      0.87568
ENSG00000234593    1   14675450   14677518      2       1  161460      -1.2489      0.89414
ENSG00000189337    1   14925200   15444539    402      84  161460     -0.23467      0.59277
ENSG00000235829    1   15018625   15019109      1       1  161460      -1.3346        0.909
ENSG00000175147    1   15442448   15478960     29       6  161460     -0.26367      0.60398
ENSG00000171729    1   15479028   15546976    118      18  161460     -0.32644      0.62796
ENSG00000204464    1   15490840   15497813      6       2  161460     0.076726      0.46942
ENSG00000215720    1   15518324   15519341      2       1  161460      0.24802      0.40206
ENSG00000142621    1   15573768   15726779     93      18  161460     -0.30975      0.62163
ENSG00000233485    1   15653176   15670372     12       3  161460      0.71768      0.23648
ENSG00000236045    1   15660662   15661960      1       1  161460      0.47891        0.316
ENSG00000228140    1   15729475   15735929      2       1  161460       1.2046      0.11419
ENSG00000142634    1   15736391   15756839      5       3  161460     -0.51366      0.69625
ENSG00000162438    1   15764935   15775737      2       1  161460      0.13332      0.44697
ENSG00000142615    1   15783223   15798586     18       4  161460    -0.077055      0.53071
ENSG00000215704    1   15792404   15817895     14       3  161460      0.17983      0.42864
ENSG00000132906    1   15817327   15853029     53       4  161460      -1.6387      0.94936
ENSG00000116138    1   15853308   15918874     32       4  161460      -1.4608      0.92797
ENSG00000251866    1   15868660   15868799      1       1  161460     -0.56158       0.7128
ENSG00000272510    1   15892106   15892451      1       1  161460      -2.1808       0.9854
ENSG00000116771    1   15898848   15911605      6       2  161460      -1.2132      0.88748
ENSG00000237301    1   15912631   15930121     12       2  161460      -1.0233      0.84692
ENSG00000236500    1   15941138   15941362      1       1  161460      -1.4818       0.9308
ENSG00000197312    1   15943995   15995539     29       2  161460      -1.2084      0.88656
ENSG00000215695    1   15986364   15988217      1       1  161460      -2.1701        0.985
ENSG00000116786    1   16010827   16061264     32       3  161460      -1.0188      0.84586
ENSG00000237938    1   16049214   16063391      7       2  161460      -1.0267      0.84772
ENSG00000162461    1   16062900   16067891      1       1  161460     0.032341       0.4871
ENSG00000224459    1   16066546   16076391      3       1  161460      -0.1946      0.57715
ENSG00000162460    1   16068917   16074477      1       1  161460       0.1723       0.4316
ENSG00000162458    1   16083102   16113089     12       3  161460       1.2638      0.10315
ENSG00000233954    1   16133679   16134194      1       1  161460      0.45905       0.3231
ENSG00000179743    1   16160560   16174642      6       2  161460       1.2067      0.11377
ENSG00000065526    1   16174359   16266955     38       6  161460     -0.37466      0.64604
ENSG00000116809    1   16268364   16302627     11       4  161460      0.40698      0.34201
ENSG00000231353    1   16314677   16314936      2       1  161460      -1.4935      0.93234
ENSG00000224966    1   16316366   16321246      3       1  161460     -0.41914      0.66244
ENSG00000183888    1   16330731   16335302      4       2  161460       -1.309      0.90473
ENSG00000173641    1   16340523   16346089     11       3  161460      -0.4098      0.65902
ENSG00000186510    1   16345370   16360545     22       6  161460     -0.39484      0.65352
ENSG00000232456    1   16361673   16366524      1       1  161460      -0.3622       0.6414
ENSG00000184908    1   16370272   16383803     20       5  161460       1.8934     0.029149
ENSG00000185519    1   16384264   16400127     12       3  161460       0.1042      0.45851
ENSG00000142627    1   16450832   16482582     21       5  161460      -0.2801       0.6103
ENSG00000227959    1   16481706   16483824      1       1  161460     -0.58225       0.7198
ENSG00000224621    1   16485761   16488378      4       2  161460      0.19003      0.42464
ENSG00000234166    1   16524349   16524852      1       1  161460      -1.6286       0.9483
ENSG00000142632    1   16524349   16539104     16       2  161460      -1.1383      0.87251
ENSG00000237276    1   16542404   16554522      4       1  161460       1.4173     0.078193
ENSG00000132881    1   16558195   16563657      1       1  161460       1.4435      0.07444
ENSG00000037637    1   16573334   16678949     39       3  161460      0.45777      0.32356
ENSG00000055070    1   16679070   16724640     14       3  161460     0.016944      0.49324
ENSG00000187144    1   16713612   16763919     28       6  161460     -0.79005      0.78525
ENSG00000157191    1   16767167   16786573      9       3  161460      0.32821      0.37137
ENSG00000226029    1   16787443   16794976      6       2  161460     -0.14819       0.5589
ENSG00000080947    1   16793931   16825752     13       5  161460     0.076012       0.4697
ENSG00000058453    1   17066768   17299474     18       4  161460      -1.0977      0.86383
ENSG00000117122    1   17300997   17307330      3       1  161460       1.1394      0.12728
ENSG00000226526    1   17305421   17331586     10       3  161460      0.72201      0.23514
ENSG00000159363    1   17312453   17338423      9       3  161460      0.67563      0.24964
ENSG00000117118    1   17345217   17380665     23       4  161460       1.0506      0.14672
ENSG00000117115    1   17393256   17445948     62       6  161460      0.43835      0.33057
ENSG00000204362    1   17516278   17524112     23       2  161460      0.37797      0.35273
ENSG00000142623    1   17531621   17572500     51      16  161460       1.4409     0.074805
ENSG00000142619    1   17575593   17610728     65      13  161460      0.90489      0.18276
ENSG00000159339    1   17634690   17690499     75      10  161460      0.87263      0.19143
ENSG00000269468    1   17655507   17676070     44       6  161460      0.71397      0.23762
ENSG00000256049    1   17698691   17728195     45       6  161460       0.9238       0.1778
ENSG00000179051    1   17733256   17766220     17       2  161460      0.42106      0.33686
ENSG00000074964    1   17866330   18024369    102      14  161460     -0.53858      0.70491
ENSG00000236648    1   18044182   18076473     18       3  161460     -0.43199      0.66713
ENSG00000117148    1   18081808   18153558     54       8  161460     0.064739      0.47419
ENSG00000261781    1   18392151   18400906     13       3  161460     -0.55494      0.71053
ENSG00000117154    1   18434240   18704977    310      62  161460      -1.7447      0.95948
ENSG00000230035    1   18493423   18505840     17       4  161460     -0.31888      0.62509
ENSG00000225387    1   18712323   18715008      3       1  161460      -1.3475      0.91109
ENSG00000179023    1   18807424   18812478     10       3  161460       1.7663     0.038672
ENSG00000235282    1   18839612   18839881      1       1  161460     -0.17434       0.5692
ENSG00000009709    1   18957500   19075360    105      26  161460      0.52959       0.2982
ENSG00000179002    1   19166093   19186176     18       6  161460       1.2691      0.10221
ENSG00000255275    1   19175767   19247615     23       9  161460      0.44288      0.32893
ENSG00000159423    1   19197926   19229275      9       3  161460      0.52537      0.29966
ENSG00000169991    1   19230775   19283180     21       8  161460      0.10363      0.45873
ENSG00000272084    1   19398604   19402005      7       2  161460      -1.8724      0.96943
ENSG00000127481    1   19401000   19536770     91       7  161460       -1.631      0.94856
ENSG00000230424    1   19536995   19567198     23       5  161460      -1.7615      0.96092
ENSG00000127463    1   19542158   19578046     26       5  161460      -1.7503      0.95997
ENSG00000053372    1   19578033   19586622      7       2  161460      -1.1288       0.8705
ENSG00000211454    1   19592476   19600688      1       1  161460    -0.020807       0.5083
ENSG00000162482    1   19609052   19615744      5       2  161460     -0.54731      0.70792
ENSG00000053371    1   19630459   19638640      5       2  161460      0.19232      0.42375
ENSG00000040487    1   19638820   19655794      6       2  161460     -0.94307      0.82718
ENSG00000077549    1   19665267   19812066    164      15  161460     -0.14347      0.55704
ENSG00000239027    1   19858664   19858768      1       1  161460      -0.9514       0.8293
ENSG00000270136    1   19923473   19984549     32       9  161460     -0.51922      0.69819
ENSG00000173436    1   19923477   19956314     19       5  161460     -0.10331      0.54114
ENSG00000158747    1   19967048   19984945     10       5  161460     -0.82433      0.79512
ENSG00000158748    1   19991780   20006055      6       2  161460     0.031898      0.48728
ENSG00000162542    1   20008706   20126438     76      20  161460      0.52047      0.30137
ENSG00000178828    1   20140523   20141771      2       1  161460      0.31717      0.37556
ENSG00000235434    1   20140860   20145995     12       3  161460     -0.55153      0.70936
ENSG00000169914    1   20209006   20239438     14       5  161460      0.18611      0.42618
ENSG00000188784    1   20246502   20250110     10       3  161460     -0.31829      0.62487
ENSG00000188257    1   20301925   20306932      9       3  161460      0.54269      0.29367
ENSG00000127472    1   20354672   20417683     71      11  161460      0.51579        0.303
ENSG00000117215    1   20438432   20446050      8       3  161460      -1.0887      0.86186
ENSG00000158786    1   20465819   20476879      8       4  161460       1.1466      0.12578
ENSG00000227066    1   20480831   20487061      1       1  161460     -0.10119       0.5403
ENSG00000187980    1   20487746   20503917     27       6  161460      0.54403      0.29321
ENSG00000225986    1   20510735   20512979      1       1  161460     -0.86872       0.8075
ENSG00000162543    1   20512578   20522541      4       1  161460     0.015216      0.49393
ENSG00000228105    1   20569588   20571148      4       1  161460       1.1557      0.12391
ENSG00000158816    1   20617412   20681387     92      13  161460       2.0173     0.021831
ENSG00000226664    1   20620704   20649680     51      10  161460       1.3135     0.094512
ENSG00000236963    1   20687072   20757727     57      10  161460   -0.0031354      0.50125
ENSG00000090432    1   20825943   20834654     10       3  161460    -0.036138      0.51441
ENSG00000215520    1   20852482   20853244      1       1  161460      0.82284       0.2053
ENSG00000158825    1   20915441   20945401     18       7  161460       1.1018      0.13528
ENSG00000158828    1   20959948   20978004     15       3  161460       1.2611      0.10364
ENSG00000117242    1   20969150   20978686     14       3  161460       0.8966      0.18497
ENSG00000257033    1   20976856   20977207      1       1  161460      -2.2262        0.987
ENSG00000244038    1   20978270   20988000     16       4  161460    -0.050533      0.52015
ENSG00000117245    1   20990507   21044510     52      19  161460       2.2375     0.012628
ENSG00000235432    1   21019227   21020506      2       1  161460       1.8818      0.02993
ENSG00000189410    1   21046225   21059330     13       4  161460       2.0339     0.020981
ENSG00000233069    1   21059373   21060445      1       1  161460       2.6376     0.004175
ENSG00000127483    1   21069154   21113816     22       4  161460       3.0819    0.0010283
ENSG00000203394    1   21069480   21070455      1       1  161460     -0.38559       0.6501
ENSG00000075151    1   21132963   21503377    142       6  161460       3.7247   9.7792e-05
ENSG00000236073    1   21400132   21400246      1       1  161460       3.7108    0.0001033
ENSG00000117298    1   21543740   21671997    116      21  161460       1.0928      0.13724
ENSG00000236936    1   21592575   21593744      1       1  161460       2.1688      0.01505
ENSG00000231105    1   21619783   21626267      3       2  161460     -0.32657        0.628
ENSG00000228823    1   21737953   21739786      1       1  161460        0.109       0.4566
ENSG00000236009    1   21742391   21743985      1       1  161460   -0.0040106       0.5016
ENSG00000186543    1   21760811   21764051      1       1  161460      0.56041       0.2876
ENSG00000142794    1   21766621   21811498     23       4  161460     -0.83087      0.79698
ENSG00000176378    1   21786249   21786575      1       1  161460     -0.23527        0.593
ENSG00000162551    1   21835858   21904905     94      17  161460     0.058505      0.47667
ENSG00000233431    1   21912965   21917680      2       1  161460      0.55402      0.28978
ENSG00000076864    1   21922708   21995801     67      19  161460      0.26035       0.3973
ENSG00000090686    1   22004791   22110099     82      11  161460        2.146     0.015937
ENSG00000187942    1   22138758   22151714      6       3  161460      -0.3596      0.64043
ENSG00000142798    1   22148738   22263790     79      12  161460      0.45283      0.32534
ENSG00000219073    1   22303514   22325135     11       3  161460      0.32885      0.37114
ENSG00000142789    1   22328149   22339032      3       1  161460      0.30579      0.37988
ENSG00000228397    1   22350487   22351461      1       1  161460       1.1345       0.1283
ENSG00000218510    1   22351681   22357716      6       1  161460     -0.85041      0.80245
ENSG00000070831    1   22379120   22419437     27       3  161460       1.0074      0.15688
ENSG00000230068    1   22385690   22390692      5       1  161460       1.0803      0.14001
ENSG00000271428    1   22394833   22395320      1       1  161460      0.83237       0.2026
ENSG00000162552    1   22443798   22470462     18       5  161460      0.77542      0.21905
ENSG00000234397    1   22649333   22649824      1       1  161460      0.14717       0.4415
ENSG00000184677    1   22778344   22857650     47       5  161460     -0.36936      0.64407
ENSG00000237200    1   22843967   22846201      1       1  161460      -1.5448       0.9388
ENSG00000070886    1   22890057   22930087     28       8  161460     -0.47895      0.68401
ENSG00000173372    1   22962999   22966101      3       2  161460     -0.19655      0.57791
ENSG00000159189    1   22970123   22974603      7       2  161460      0.71209      0.23821
ENSG00000173369    1   22979255   22988031     11       2  161460       1.6028     0.054492
ENSG00000133216    1   23037332   23241818    169      30  161460       0.2164      0.41434
ENSG00000225952    1   23162206   23163342      1       1  161460     -0.97371       0.8349
ENSG00000272796    1   23243175   23247993      1       1  161460      -1.0152        0.845
ENSG00000215906    1   23279536   23291831      6       2  161460      -1.4839      0.93109
ENSG00000227868    1   23337327   23342343      2       1  161460      -1.2987      0.90298
ENSG00000004487    1   23345941   23410182     16       2  161460      -1.2084      0.88656
ENSG00000240553    1   23346640   23414551     19       3  161460     -0.93663      0.82553
ENSG00000169641    1   23410516   23504301     36       5  161460     -0.58639      0.72119
