GENE             CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT            P
ENSG00000238240    1    2283083    2283296      1       1  63766     0.033344       0.4867
ENSG00000271921    1    2306292    2306792      1       1  63766      0.14869       0.4409
ENSG00000271847    1    2309056    2309799      1       1  63766      0.15807       0.4372
ENSG00000178642    1    2316811    2319922      3       2  63766       1.3053       0.0959
ENSG00000157916    1    2323267    2336883      7       3  63766       1.1716      0.12068
ENSG00000157911    1    2336236    2345236      2       1  63766       0.1048      0.45827
ENSG00000149527    1    2357419    2436969     47      14  63766      0.91101      0.18115
ENSG00000224387    1    2423739    2424697      1       1  63766      0.48201       0.3149
ENSG00000229393    1    2424876    2425918      1       1  63766       1.5426      0.06146
ENSG00000157881    1    2439972    2458039     10       2  63766       2.1783     0.014691
ENSG00000238164    1    2481359    2488470      1       1  63766       2.3091      0.01047
ENSG00000157873    1    2487078    2496821      6       2  63766       2.2959     0.010841
ENSG00000228037    1    2512999    2515972      3       1  63766       1.5528     0.060237
ENSG00000157870    1    2517930    2522908      1       1  63766      0.77761       0.2184
ENSG00000142606    1    2522078    2564481     25       2  63766       2.2339     0.012744
ENSG00000215912    1    2567415    2718286      6       2  63766       1.3737     0.084763
ENSG00000169717    1    2938046    2939465      3       1  63766      0.36534      0.35743
ENSG00000177133    1    2976179    2985001      3       1  63766      -1.6279      0.94822
ENSG00000142611    1    2985732    3355185    327      64  63766      0.38358      0.35064
ENSG00000272235    1    3223200    3226660      7       2  63766        1.472     0.070514
ENSG00000130762    1    3370990    3397677     21       4  63766     -0.69121      0.75528
ENSG00000162591    1    3406484    3528059     69      21  63766     -0.24739       0.5977
ENSG00000238260    1    3539754    3541307      1       1  63766      0.70149       0.2415
ENSG00000158109    1    3541566    3546691      5       2  63766       1.1171      0.13199
ENSG00000116213    1    3547331    3569325     10       4  63766      0.91483      0.18014
ENSG00000078900    1    3569084    3652765     47      17  63766        1.357     0.087392
ENSG00000227589    1    3575502    3585336      4       2  63766       1.0911      0.13762
ENSG00000235131    1    3628764    3630862      2       1  63766       0.2517      0.40064
ENSG00000227372    1    3652548    3663900      4       1  63766      0.06716      0.47323
ENSG00000162592    1    3668962    3688209     21       8  63766     -0.31245      0.62265
ENSG00000235169    1    3689352    3692546      3       1  63766      0.56504      0.28602
ENSG00000130764    1    3696784    3713068     19       7  63766      0.30261      0.38109
ENSG00000266075    1    3699379    3699673      1       1  63766     -0.71501       0.7627
ENSG00000272153    1    3701572    3702102      1       1  63766       1.8555      0.03176
ENSG00000116198    1    3728645    3773778     82       9  63766    -0.063841      0.52545
ENSG00000169598    1    3773845    3801993     10       5  63766     0.050051      0.48004
ENSG00000198912    1    3805689    3816857     17       4  63766      -1.1435      0.87358
ENSG00000236423    1    3816936    3833789     12       3  63766     -0.32748      0.62835
ENSG00000233304    1    4000673    4015322     35       9  63766     -0.62856      0.73518
ENSG00000226374    1    4007209    4009040      4       2  63766    -0.024542      0.50979
ENSG00000229280    1    4235588    4235959      2       1  63766        0.518      0.30223
ENSG00000235054    1    4472111    4484747     18       4  63766      -1.2043      0.88576
ENSG00000232596    1    4631608    4643481     12       4  63766       1.2354      0.10835
ENSG00000196581    1    4714792    4852594    226      47  63766       1.5668     0.058582
ENSG00000231510    1    5146519    5150959      5       2  63766      -1.2742      0.89871
ENSG00000260972    1    5553038    5554734      7       2  63766      0.50586      0.30648
ENSG00000236948    1    5647428    5728355    145      29  63766      -1.2172      0.88823
ENSG00000131697    1    5922871    6052533    151      13  63766     -0.78495      0.78376
ENSG00000069424    1    6051526    6161253     50      14  63766      -1.5092      0.93437
ENSG00000268332    1    6100630    6101399      1       1  63766      -1.2287       0.8904
ENSG00000116254    1    6161853    6240183     49      11  63766      0.84325      0.19955
ENSG00000116251    1    6241329    6269449      8       3  63766      0.16482      0.43454
ENSG00000158286    1    6265535    6281359      6       2  63766      0.78056      0.21753
ENSG00000116237    1    6281253    6296032      5       2  63766      0.03292      0.48687
ENSG00000158292    1    6307406    6321035      5       1  63766      -1.8477      0.96768
ENSG00000097021    1    6324329    6454451     46       7  63766     0.064376      0.47434
ENSG00000069812    1    6472478    6484730      7       2  63766      0.17875      0.42907
ENSG00000187017    1    6484848    6521430      4       2  63766     -0.47986      0.68434
ENSG00000231868    1    6503094    6507066      1       1  63766     -0.35419       0.6384
ENSG00000215788    1    6521211    6526255      1       1  63766        1.378       0.0841
ENSG00000171680    1    6526152    6580121     26       8  63766     0.077391      0.46916
ENSG00000162408    1    6581407    6614595     28       2  63766     -0.16172      0.56424
ENSG00000173662    1    6615241    6639817      6       2  63766     -0.66353       0.7465
ENSG00000204859    1    6640061    6649340      4       2  63766      0.47691      0.31671
ENSG00000162413    1    6650784    6674667      9       3  63766     0.066782      0.47338
ENSG00000116273    1    6673745    6684093      5       2  63766      0.39803      0.34531
ENSG00000041988    1    6684926    6695646      7       2  63766      0.61991      0.26766
ENSG00000007923    1    6694228    6761984     36       6  63766      0.96546      0.16716
ENSG00000228750    1    6784697    6790072      3       2  63766      0.12158      0.45162
ENSG00000171735    1    6845384    7829766    991     119  63766       1.1893      0.11716
ENSG00000227950    1    6894393    6894678      2       1  63766    -0.084019      0.53348
ENSG00000237365    1    7068436    7074339     12       4  63766     -0.35948      0.64038
ENSG00000237402    1    7429003    7430331      1       1  63766      -1.1254       0.8698
ENSG00000237728    1    7442548    7449814     10       3  63766      -2.0288      0.97876
ENSG00000270171    1    7753184    7754904      1       1  63766     -0.39506       0.6536
ENSG00000270035    1    7758363    7758932      2       1  63766     -0.80156       0.7886
ENSG00000269978    1    7760764    7761030      2       1  63766     -0.50537      0.69335
ENSG00000049245    1    7831329    7841492      6       2  63766      0.49083      0.31177
ENSG00000049246    1    7844380    7905237     56      11  63766       1.5079     0.065784
ENSG00000236266    1    7870302    7887402     24       6  63766       1.8002     0.035911
ENSG00000049247    1    7903143    7913572      5       3  63766      0.41317      0.33974
ENSG00000049249    1    7979907    8000926     11       4  63766     -0.38497      0.64987
ENSG00000116288    1    8014351    8045565     13       3  63766     -0.32328      0.62676
ENSG00000116285    1    8064464    8086368      9       2  63766      -1.3178      0.90622
ENSG00000238290    1    8086798    8182762     53       5  63766      -1.1172      0.86805
ENSG00000227634    1    8268732    8275270     20       5  63766     -0.13329      0.55302
ENSG00000233645    1    8278250    8280589      4       1  63766      -1.6981      0.95526
ENSG00000162426    1    8377886    8404227     16       5  63766      0.32236      0.37359
ENSG00000142599    1    8412457    8877702    251      11  63766       1.3375     0.090536
ENSG00000232912    1    8484705    8494898      7       2  63766        1.555     0.059972
ENSG00000226545    1    8858534    8859565      1       1  63766       0.5135       0.3038
ENSG00000229716    1    8891066    8891434      1       1  63766      -2.2262        0.987
ENSG00000074800    1    8921061    8939308     15       2  63766        1.275      0.10115
ENSG00000236269    1    8935847    8938066      1       1  63766       2.0304      0.02116
ENSG00000230679    1    8938894    8939953      1       1  63766       1.9841      0.02362
ENSG00000131686    1    9005926    9035151     35       9  63766     -0.19765      0.57834
ENSG00000265141    1    9039637    9039933      1       1  63766     -0.38694       0.6506
ENSG00000197241    1    9063359    9086404     29      12  63766      0.86056      0.19474
ENSG00000142583    1    9095166    9148537     44       9  63766     -0.36673      0.64309
ENSG00000180758    1    9160364    9189229     18       4  63766      -1.3358      0.90919
ENSG00000228526    1    9242066    9262678      8       2  63766     -0.82799      0.79616
ENSG00000234546    1    9242263    9252148      4       2  63766      -1.0773      0.85932
ENSG00000049239    1    9294834    9331396     20       5  63766     0.015369      0.49387
ENSG00000171621    1    9352939    9429591     51      17  63766      -1.2396      0.89244
ENSG00000235263    1    9561151    9563530      2       1  63766      -1.0584      0.85507
ENSG00000171612    1    9599541    9645237     10       2  63766     -0.56699      0.71464
ENSG00000188807    1    9648932    9674935     10       2  63766     -0.72133      0.76465
ENSG00000171608    1    9711790    9789172     27       8  63766      -1.0454      0.85208
ENSG00000179840    1    9712668    9714644      2       1  63766      -0.1472      0.55851
ENSG00000233268    1    9720886    9722684      1       1  63766     -0.26112        0.603
ENSG00000231789    1    9732484    9747613      8       2  63766     0.040432      0.48387
ENSG00000171603    1    9789084    9884584     19       3  63766      -1.0156      0.84508
ENSG00000178585    1    9908334    9970394     15       2  63766       0.2758      0.39135
ENSG00000223989    1    9908376    9910212      2       1  63766      0.28353      0.38838
ENSG00000162441    1    9982173   10003465     11       3  63766     -0.40582      0.65756
ENSG00000228150    1   10002981   10010032      7       2  63766     -0.15861      0.56301
ENSG00000173614    1   10003486   10045559     12       2  63766     -0.43045      0.66656
ENSG00000162444    1   10057264   10076078      4       1  63766      0.26386      0.39595
ENSG00000130939    1   10092890   10241297     41       9  63766      0.65438      0.25643
ENSG00000054523    1   10270863   10441661    111       7  63766     -0.89325      0.81414
ENSG00000142657    1   10458649   10480201      6       1  63766     -0.76804      0.77877
ENSG00000271989    1   10489938   10490734      1       1  63766      -1.7392        0.959
ENSG00000251503    1   10490159   10512210     13       3  63766     -0.68319      0.75276
ENSG00000175279    1   10490159   10512210     13       3  63766     -0.68319      0.75276
ENSG00000241563    1   10509776   10511959      4       2  63766     -0.56173      0.71285
ENSG00000160049    1   10516579   10532583      2       1  63766       -1.469      0.92909
ENSG00000142655    1   10532345   10690815    150      17  63766       -1.255      0.89526
ENSG00000130940    1   10696661   10856707     94      31  63766      0.26007      0.39741
ENSG00000272078    1   10699298   10714390      7       2  63766       -1.241      0.89269
ENSG00000175262    1   11006528   11042094     36       7  63766     -0.63638      0.73774
ENSG00000120948    1   11072414   11085796      6       1  63766       1.7506      0.04001
ENSG00000009724    1   11086580   11107290     10       1  63766       1.4313     0.076167
ENSG00000171824    1   11126675   11159938     15       1  63766      -1.8871      0.97043
ENSG00000226849    1   11128528   11133154     10       1  63766      -1.7645      0.96117
ENSG00000198793    1   11166592   11322564     38       2  63766    -0.029191      0.51164
ENSG00000225602    1   11203955   11209594      2       1  63766     -0.74048      0.77049
ENSG00000253086    1   11212407   11212509      1       1  63766     -0.25801       0.6018
ENSG00000120942    1   11333263   11356106      8       1  63766      0.55606      0.28909
ENSG00000224338    1   11485314   11485878      1       1  63766     -0.41328       0.6603
ENSG00000204624    1   11539223   11597641     41       6  63766      0.47431      0.31764
ENSG00000235643    1   11669588   11673412      1       1  63766      -0.9342       0.8249
ENSG00000116661    1   11708424   11715842      4       2  63766     -0.63748       0.7381
ENSG00000132879    1   11714432   11723384      5       2  63766       1.3134      0.09453
ENSG00000116663    1   11724181   11734411      2       1  63766      -1.0481       0.8527
ENSG00000116670    1   11734537   11751707      6       2  63766     -0.02296      0.50916
ENSG00000162490    1   11751786   11785914     20       6  63766       0.9502      0.17101
ENSG00000177674    1   11796141   11814859     22       4  63766     -0.71609      0.76303
ENSG00000215910    1   11821844   11849642     30       4  63766       1.3904     0.082211
ENSG00000177553    1   11837134   11839676      5       2  63766       1.3447     0.089354
ENSG00000177000    1   11845780   11866977     37       7  63766       2.2898     0.011017
ENSG00000011021    1   11866207   11903201     44       7  63766       1.7883      0.03686
ENSG00000242349    1   11901074   11908136     12       2  63766      0.29641      0.38346
ENSG00000175206    1   11905766   11908402      6       3  63766       0.5555      0.28928
ENSG00000224904    1   11937827   11940463      4       2  63766         1.13      0.12923
ENSG00000199347    1   11968209   11968328      1       1  63766    -0.084071       0.5335
ENSG00000116685    1   11979648   11986485      5       2  63766     -0.16911      0.56714
ENSG00000083444    1   11994262   12035595     23       5  63766      0.71709      0.23666
ENSG00000116688    1   12040238   12073571     17       3  63766       1.3238     0.092791
ENSG00000116691    1   12079523   12092102      5       2  63766      0.52251      0.30066
ENSG00000120949    1   12123434   12204264     48      14  63766     -0.19706      0.57811
ENSG00000227875    1   12140350   12140604      1       1  63766      0.26527       0.3954
ENSG00000028137    1   12227060   12269285     48       9  63766     -0.58431      0.72049
ENSG00000263676    1   12251770   12251830      1       1  63766      0.26397       0.3959
ENSG00000048707    1   12290124   12572099     61      13  63766     -0.13511      0.55374
ENSG00000229484    1   12587766   12588462      1       1  63766      0.23424       0.4074
ENSG00000162496    1   12627939   12677737     37      11  63766      -1.9273      0.97303
ENSG00000204518    1   12704566   12727097     10       3  63766     -0.84179      0.80005
ENSG00000188984    1   12776118   12788726     26       4  63766     0.025549      0.48981
ENSG00000238771    1   12799693   12799796      1       1  63766     -0.23372       0.5924
ENSG00000157330    1   12806163   12823847     21       4  63766       2.2673     0.011687
ENSG00000116726    1   12834984   12838049      5       2  63766        1.463      0.07173
ENSG00000116721    1   12851546   12856777      4       2  63766    -0.034596       0.5138
ENSG00000231103    1   12897978   12901210      3       2  63766       2.3317    0.0098578
ENSG00000120952    1   12916941   12921764      2       1  63766       2.8431    0.0022335
ENSG00000162494    1   13801445   13840543     43      13  63766     -0.48886      0.68753
ENSG00000259961    1   13839715   13842765      4       2  63766      0.11463      0.45437
ENSG00000162493    1   13909960   13944452     34      11  63766       1.8212     0.034291
ENSG00000116731    1   14026693   14151574    130      18  63766     -0.54105      0.70576
ENSG00000252151    1   14450728   14450830      1       1  63766     -0.53276       0.7029
ENSG00000231606    1   14548386   14549613      2       1  63766     -0.86233      0.80575
ENSG00000234593    1   14675450   14677518      2       1  63766      -1.2098      0.88683
ENSG00000189337    1   14925200   15444539    432      90  63766       1.5129     0.065157
ENSG00000235829    1   15018625   15019109      1       1  63766      0.46602       0.3206
ENSG00000175147    1   15442448   15478960     34       7  63766      -0.1942      0.57699
ENSG00000171729    1   15479028   15546976    125      18  63766     -0.74367      0.77146
ENSG00000204464    1   15490840   15497813      6       2  63766     -0.88137      0.81094
ENSG00000215720    1   15518324   15519341      2       1  63766      -1.0188      0.84585
ENSG00000142621    1   15573768   15726779    103      21  63766      0.20867      0.41735
ENSG00000233485    1   15653176   15670372     12       3  63766      -1.1588      0.87673
ENSG00000236045    1   15660662   15661960      1       1  63766    -0.084071       0.5335
ENSG00000228140    1   15729475   15735929      3       2  63766       2.2925     0.010939
ENSG00000142634    1   15736391   15756839      4       2  63766       2.4979    0.0062469
ENSG00000162438    1   15764935   15775737      2       1  63766      0.88144      0.18904
ENSG00000142615    1   15783223   15798586     18       4  63766      0.29034      0.38578
ENSG00000215704    1   15792404   15817895     16       4  63766       0.6824      0.24749
ENSG00000132906    1   15817327   15853029     63       6  63766      0.83381      0.20219
ENSG00000116138    1   15853308   15918874     34       4  63766       0.8578       0.1955
ENSG00000251866    1   15868660   15868799      1       1  63766     -0.32656        0.628
ENSG00000272510    1   15892106   15892451      1       1  63766       1.1151       0.1324
ENSG00000116771    1   15898848   15911605      7       2  63766       1.6392     0.050586
ENSG00000237301    1   15912631   15930121     12       2  63766       1.5129     0.065153
ENSG00000236500    1   15941138   15941362      1       1  63766       1.2563       0.1045
ENSG00000197312    1   15943995   15995539     29       2  63766       1.2008      0.11492
ENSG00000215695    1   15986364   15988217      1       1  63766       1.2753       0.1011
ENSG00000116786    1   16010827   16061264     35       4  63766      0.74851      0.22708
ENSG00000237938    1   16049214   16063391      8       2  63766       1.3749     0.084584
ENSG00000162461    1   16062900   16067891      1       1  63766       1.7391      0.04101
ENSG00000224459    1   16066546   16076391      3       1  63766      0.76899      0.22095
ENSG00000162460    1   16068917   16074477      1       1  63766      0.72802       0.2333
ENSG00000162458    1   16083102   16113089     12       3  63766     -0.41522      0.66101
ENSG00000233954    1   16133679   16134194      1       1  63766     0.031087       0.4876
ENSG00000179743    1   16160560   16174642      6       2  63766      -1.0735      0.85848
ENSG00000065526    1   16174359   16266955     39       6  63766      -2.7301      0.99683
ENSG00000116809    1   16268364   16302627     13       5  63766      -2.4693      0.99323
ENSG00000231353    1   16314677   16314936      2       1  63766      -1.6645      0.95199
ENSG00000224966    1   16316366   16321246      3       1  63766     -0.33349      0.63062
ENSG00000183888    1   16330731   16335302      4       2  63766     -0.96467      0.83264
ENSG00000173641    1   16340523   16346089     11       3  63766       -1.894      0.97089
ENSG00000186510    1   16345370   16360545     22       6  63766       -1.513      0.93487
ENSG00000232456    1   16361673   16366524      1       1  63766     -0.19678        0.578
ENSG00000184908    1   16370272   16383803     20       5  63766      0.26067      0.39717
ENSG00000185519    1   16384264   16400127     14       3  63766     -0.43795      0.66929
ENSG00000142627    1   16450832   16482582     22       5  63766     0.050246      0.47996
ENSG00000227959    1   16481706   16483824      1       1  63766      0.28245       0.3888
ENSG00000224621    1   16485761   16488378      4       2  63766      0.19515      0.42264
ENSG00000234166    1   16524349   16524852      1       1  63766      -1.6881       0.9543
ENSG00000142632    1   16524349   16539104     15       2  63766      -1.0192      0.84595
ENSG00000237276    1   16542404   16554522      4       1  63766      -0.2514      0.59925
ENSG00000132881    1   16558195   16563657      1       1  63766      0.22935       0.4093
ENSG00000037637    1   16573334   16678949     41       4  63766     -0.32571      0.62768
ENSG00000055070    1   16679070   16724640     17       4  63766       1.7321     0.041629
ENSG00000187144    1   16713612   16763919     30       6  63766       2.4164    0.0078382
ENSG00000157191    1   16767167   16786573      9       3  63766     -0.73763      0.76963
ENSG00000226029    1   16787443   16794976      6       2  63766      -1.9167      0.97236
ENSG00000080947    1   16793931   16825752     14       5  63766      -1.4186        0.922
ENSG00000268869    1   17013834   17046652      1       1  63766         1.03       0.1515
ENSG00000058453    1   17066768   17299474     21       4  63766      0.72842      0.23318
ENSG00000117122    1   17300997   17307330      3       1  63766      0.40416      0.34305
ENSG00000226526    1   17305421   17331586     10       3  63766      0.50567      0.30654
ENSG00000159363    1   17312453   17338423      9       3  63766      0.30258       0.3811
ENSG00000117118    1   17345217   17380665     29       5  63766      0.54622      0.29246
ENSG00000117115    1   17393256   17445948     66       7  63766    -0.051229      0.52043
ENSG00000204362    1   17516278   17524112     31       4  63766      0.41768      0.33809
ENSG00000142623    1   17531621   17572500     62      19  63766       1.9858     0.023527
ENSG00000142619    1   17575593   17610728     69      14  63766      0.25308       0.4001
ENSG00000159339    1   17634690   17690499     95      13  63766       1.1523       0.1246
ENSG00000269468    1   17655507   17676070     55       8  63766       1.4253      0.07704
ENSG00000256049    1   17698691   17728195     52       7  63766      -1.3067      0.90435
ENSG00000179051    1   17733256   17766220     20       3  63766    0.0067635       0.4973
ENSG00000074964    1   17866330   18024369    118      17  63766    -0.045146        0.518
ENSG00000236648    1   18044182   18076473     23       4  63766     -0.46475      0.67894
ENSG00000117148    1   18081808   18153558     65      10  63766       1.8951     0.029039
ENSG00000261781    1   18392151   18400906     13       3  63766       1.8133     0.034894
ENSG00000117154    1   18434240   18704977    339      67  63766      0.85474      0.19635
ENSG00000230035    1   18493423   18505840     19       5  63766      0.22927      0.40933
ENSG00000225387    1   18712323   18715008      4       2  63766     -0.08396      0.53346
ENSG00000179023    1   18807424   18812478     10       3  63766      0.90018      0.18401
ENSG00000235282    1   18839612   18839881      1       1  63766      0.12415       0.4506
ENSG00000009709    1   18957500   19075360    120      31  63766      0.23225      0.40817
ENSG00000179002    1   19166093   19186176     20       6  63766       0.3954      0.34627
ENSG00000255275    1   19175767   19247615     26      10  63766     -0.18207      0.57224
ENSG00000159423    1   19197926   19229275     11       4  63766     -0.75338      0.77439
ENSG00000169991    1   19230775   19283180     23       9  63766    -0.098358      0.53918
ENSG00000272084    1   19398604   19402005      8       2  63766    -0.020877      0.50833
ENSG00000127481    1   19401000   19536770     98       8  63766      0.21099      0.41645
ENSG00000230424    1   19536995   19567198     26       6  63766      0.93438      0.17505
ENSG00000127463    1   19542158   19578046     27       6  63766       0.9299      0.17621
ENSG00000053372    1   19578033   19586622      8       2  63766      0.01036      0.49587
ENSG00000211454    1   19592476   19600688      1       1  63766      0.42203       0.3365
ENSG00000162482    1   19609052   19615744      5       2  63766      0.65919      0.25489
ENSG00000053371    1   19630459   19638640      5       2  63766     -0.37613      0.64659
ENSG00000040487    1   19638820   19655794      6       2  63766     -0.91878       0.8209
ENSG00000077549    1   19665267   19812066    184      16  63766       -1.225      0.88972
ENSG00000239027    1   19858664   19858768      1       1  63766      0.21675       0.4142
ENSG00000270136    1   19923473   19984549     32       9  63766     -0.27734      0.60924
ENSG00000173436    1   19923477   19956314     20       5  63766      -0.5435      0.70661
ENSG00000158747    1   19967048   19984945      9       4  63766       0.7866      0.21576
ENSG00000158748    1   19991780   20006055      8       2  63766        1.785     0.037134
ENSG00000162542    1   20008706   20126438     89      24  63766       1.0064      0.15711
ENSG00000178828    1   20140523   20141771      2       1  63766      -1.2982      0.90288
ENSG00000235434    1   20140860   20145995     13       3  63766     -0.98845      0.83853
ENSG00000169914    1   20209006   20239438     17       5  63766     -0.64361      0.74009
ENSG00000188784    1   20246502   20250110     11       3  63766      0.26325      0.39618
ENSG00000188257    1   20301925   20306932     11       4  63766      0.98406      0.16254
ENSG00000127472    1   20354672   20417683     77      12  63766      0.30724      0.37933
ENSG00000117215    1   20438432   20446050      9       4  63766     -0.75706      0.77549
ENSG00000158786    1   20465819   20476879      9       4  63766      -1.2426      0.89298
ENSG00000227066    1   20480831   20487061      1       1  63766       1.2128       0.1126
ENSG00000187980    1   20487746   20503917     28       6  63766       1.1275      0.12977
ENSG00000225986    1   20510735   20512979      1       1  63766       1.9317       0.0267
ENSG00000162543    1   20512578   20522541      4       1  63766       2.0817     0.018683
ENSG00000228105    1   20569588   20571148      4       1  63766       0.3898      0.34834
ENSG00000158816    1   20617412   20681387     96      13  63766     -0.13938      0.55542
ENSG00000226664    1   20620704   20649680     52      10  63766      0.36583      0.35725
ENSG00000236963    1   20687072   20757727     62      10  63766      0.17491      0.43057
ENSG00000090432    1   20825943   20834654     11       4  63766      0.99062      0.16093
ENSG00000215520    1   20852482   20853244      1       1  63766       1.0985        0.136
ENSG00000158825    1   20915441   20945401     18       6  63766   -0.0090702      0.50362
ENSG00000158828    1   20959948   20978004     15       3  63766     -0.50038       0.6916
ENSG00000117242    1   20969150   20978686     14       3  63766      -0.5919      0.72304
ENSG00000257033    1   20976856   20977207      1       1  63766     -0.86982       0.8078
ENSG00000244038    1   20978270   20988000     17       4  63766     -0.61941      0.73218
ENSG00000117245    1   20990507   21044510     54      19  63766     -0.36671      0.64308
ENSG00000235432    1   21019227   21020506      2       1  63766     -0.95606      0.83048
ENSG00000189410    1   21046225   21059330     15       4  63766      0.13047       0.4481
ENSG00000233069    1   21059373   21060445      1       1  63766      0.53016        0.298
ENSG00000127483    1   21069154   21113816     24       5  63766     -0.14685      0.55838
ENSG00000203394    1   21069480   21070455      1       1  63766     -0.49387       0.6893
ENSG00000075151    1   21132963   21503377    165       9  63766     -0.24865      0.59819
ENSG00000233072    1   21330043   21330427      1       1  63766      0.51722       0.3025
ENSG00000236073    1   21400132   21400246      1       1  63766     -0.55631        0.711
ENSG00000117298    1   21543740   21671997    124      22  63766     -0.32276      0.62656
ENSG00000236936    1   21592575   21593744      1       1  63766      0.31811       0.3752
ENSG00000231105    1   21619783   21626267      3       2  63766     -0.94647      0.82805
ENSG00000228823    1   21737953   21739786      1       1  63766     -0.67922       0.7515
ENSG00000236009    1   21742391   21743985      1       1  63766     -0.25749       0.6016
ENSG00000186543    1   21760811   21764051      1       1  63766     -0.34699       0.6357
ENSG00000142794    1   21766621   21811498     26       5  63766      0.84409      0.19931
ENSG00000176378    1   21786249   21786575      1       1  63766      0.93149       0.1758
ENSG00000162551    1   21835858   21904905    101      17  63766      0.27253      0.39261
ENSG00000233431    1   21912965   21917680      2       1  63766      0.61599      0.26895
ENSG00000076864    1   21922708   21995801     69      19  63766    -0.054508      0.52173
ENSG00000090686    1   22004791   22110099     84      11  63766      -0.4429      0.67108
ENSG00000187942    1   22138758   22151714      6       3  63766     -0.89601      0.81488
ENSG00000142798    1   22148738   22263790     86      14  63766     -0.75412      0.77461
ENSG00000219073    1   22303514   22325135     12       4  63766      -1.2306      0.89076
ENSG00000142789    1   22328149   22339032      5       3  63766     -0.33399      0.63081
ENSG00000228397    1   22350487   22351461      1       1  63766     0.030084        0.488
ENSG00000218510    1   22351681   22357716      6       1  63766     0.082599      0.46709
ENSG00000070831    1   22379120   22419437     30       4  63766     -0.50056      0.69166
ENSG00000230068    1   22385690   22390692      5       1  63766     -0.63248      0.73646
ENSG00000271428    1   22394833   22395320      1       1  63766      0.13451       0.4465
ENSG00000162552    1   22443798   22470462     26       6  63766     -0.18968      0.57522
ENSG00000234397    1   22649333   22649824      1       1  63766       1.4725      0.07044
ENSG00000184677    1   22778344   22857650     48       5  63766      0.39268      0.34728
ENSG00000237200    1   22843967   22846201      1       1  63766      0.12187       0.4515
ENSG00000070886    1   22890057   22930087     29       8  63766       1.1107      0.13334
ENSG00000173372    1   22962999   22966101      3       2  63766        1.592     0.055692
