GENE             CHR      START       STOP  NSNPS  NPARAM     N        ZSTAT            P
ENSG00000223823    1    1072397    1079436      1       1  7000      0.50096       0.3082
ENSG00000207730    1    1102484    1102578      1       1  7000      -1.6371       0.9492
ENSG00000272141    1    1104737    1105723      1       1  7000      -0.9822        0.837
ENSG00000205231    1    1108436    1114935     12       2  7000        1.075      0.14119
ENSG00000162571    1    1109264    1133315     28       5  7000       1.0919      0.13743
ENSG00000186891    1    1138888    1142071      2       1  7000      -1.1925      0.88347
ENSG00000186827    1    1146706    1149518      5       2  7000     -0.01937      0.50773
ENSG00000078808    1    1152288    1167411      9       6  7000      0.34031      0.36681
ENSG00000176022    1    1167629    1170421      4       1  7000       -1.302      0.90355
ENSG00000184163    1    1177826    1182102      5       3  7000      0.35943      0.35964
ENSG00000260179    1    1185157    1186714      3       2  7000     -0.75662      0.77536
ENSG00000160087    1    1189289    1209265     36       5  7000     -0.16905      0.56712
ENSG00000230415    1    1210603    1215800     18       4  7000      0.39334      0.34703
ENSG00000162572    1    1215816    1227409     22       9  7000      -1.1422      0.87331
ENSG00000131584    1    1227756    1244989     17       4  7000     -0.10733      0.54274
ENSG00000169972    1    1243947    1247057      3       2  7000       1.6576     0.048697
ENSG00000127054    1    1246965    1260071      7       4  7000       1.7644     0.038835
ENSG00000240731    1    1252961    1254069      1       1  7000      0.72606       0.2339
ENSG00000224051    1    1260136    1264277      8       4  7000        1.299     0.096978
ENSG00000169962    1    1266694    1270686      8       3  7000       1.5953     0.055319
ENSG00000107404    1    1270656    1284730     33       7  7000       1.6286     0.051697
ENSG00000162576    1    1288069    1297157     15       3  7000         1.71     0.043635
ENSG00000175756    1    1309110    1310875      3       2  7000      -1.0529      0.85381
ENSG00000223663    1    1314046    1314412      2       1  7000       1.5065     0.065964
ENSG00000221978    1    1321091    1334708     14       4  7000      0.59657       0.2754
ENSG00000224870    1    1334902    1337426      9       3  7000        1.146      0.12589
ENSG00000242485    1    1337288    1342693      9       3  7000      0.58172      0.28038
ENSG00000272455    1    1344476    1345998      6       2  7000      0.51223      0.30424
ENSG00000235098    1    1353800    1357149      6       3  7000       1.5242     0.063724
ENSG00000225905    1    1355625    1358071      5       3  7000       1.3523     0.088135
ENSG00000205116    1    1361508    1363167      2       1  7000      -1.0607      0.85558
ENSG00000225285    1    1365919    1369953      6       3  7000      0.78875      0.21513
ENSG00000179403    1    1370241    1378262      9       3  7000      -1.0635      0.85622
ENSG00000215915    1    1385069    1405538     30       5  7000     -0.27211      0.60723
ENSG00000160072    1    1407143    1433228     29       8  7000      -0.7836      0.78336
ENSG00000197785    1    1447531    1470067     62      10  7000     -0.25053      0.59891
ENSG00000205090    1    1470554    1475833      4       2  7000       1.5125     0.065206
ENSG00000160075    1    1477053    1510249     56      12  7000      0.59222      0.27685
ENSG00000215791    1    1497726    1499904      2       1  7000      0.93183      0.17571
ENSG00000215014    1    1510355    1511373      1       1  7000      0.60708       0.2719
ENSG00000236684    1    1515136    1515379      1       1  7000      0.89985       0.1841
ENSG00000197530    1    1550795    1565990      3       2  7000      -2.4747      0.99333
ENSG00000248333    1    1570603    1590473      2       1  7000     -0.42911      0.66608
ENSG00000189339    1    1592939    1624167     16       3  7000       1.5601     0.059369
ENSG00000008128    1    1634169    1655766      4       2  7000      -1.4427      0.92545
ENSG00000268575    1    1634175    1669127     14       6  7000     -0.96834      0.83356
ENSG00000227775    1    1655951    1668690     10       3  7000     -0.47388      0.68221
ENSG00000215790    1    1656277    1677431     15       4  7000     -0.62488      0.73397
ENSG00000008130    1    1682671    1711896     41      10  7000      -0.6739      0.74981
ENSG00000078369    1    1716729    1822495    140      18  7000      -1.6008      0.94529
ENSG00000231050    1    1822910    1824097      2       1  7000       -1.213      0.88743
ENSG00000169885    1    1846266    1848735      4       1  7000     -0.74572      0.77208
ENSG00000178821    1    1849029    1850712      2       1  7000      -1.2697       0.8979
ENSG00000142609    1    1853396    1935276    100      18  7000     -0.14919       0.5593
ENSG00000233542    1    1944652    1946969      2       1  7000       1.5003     0.066765
ENSG00000187730    1    1950780    1962192     15       5  7000       1.5309     0.062901
ENSG00000067606    1    1981909    2116834    183      24  7000      0.86486      0.19356
ENSG00000271806    1    2072523    2076718      4       2  7000      0.70831      0.23938
ENSG00000182873    1    2113233    2115828      1       1  7000      0.88566       0.1879
ENSG00000162585    1    2115903    2144159     14       7  7000       1.2814      0.10003
ENSG00000269554    1    2121237    2123179      1       1  7000        2.308       0.0105
ENSG00000203301    1    2143360    2145620      1       1  7000      -1.5857       0.9436
ENSG00000234396    1    2143962    2152177      6       3  7000      0.26214      0.39661
ENSG00000157933    1    2160134    2241558     84      18  7000       -0.453      0.67473
ENSG00000116151    1    2252692    2323146     53      22  7000      -1.2579      0.89579
ENSG00000269896    1    2281853    2284259      2       1  7000     -0.31767      0.62463
ENSG00000238240    1    2283083    2283296      1       1  7000     -0.33265       0.6303
ENSG00000178642    1    2316811    2319922      4       2  7000      0.51417      0.30357
ENSG00000157916    1    2323267    2336883      6       2  7000     -0.46443      0.67883
ENSG00000157911    1    2336236    2345236      4       2  7000      -1.0234      0.84695
ENSG00000149527    1    2357419    2436969     77      19  7000     -0.36928      0.64404
ENSG00000224387    1    2423739    2424697      1       1  7000     0.065219        0.474
ENSG00000229393    1    2424876    2425918      1       1  7000       1.3193      0.09354
ENSG00000157881    1    2439972    2458039     19       6  7000      0.37704      0.35307
ENSG00000197921    1    2460184    2461684      2       1  7000      0.29264       0.3849
ENSG00000238164    1    2481359    2488470     14       3  7000       1.9319     0.026684
ENSG00000157873    1    2487078    2496821     18       3  7000       1.8933     0.029161
ENSG00000225931    1    2497849    2501327     11       2  7000       1.8418     0.032753
ENSG00000228037    1    2512999    2515972      7       2  7000       1.8063     0.035439
ENSG00000157870    1    2517930    2522908      8       3  7000      0.22587      0.41065
ENSG00000142606    1    2522078    2564481    139       7  7000      0.94782      0.17161
ENSG00000237058    1    2564007    2568059     13       4  7000       1.5936     0.055508
ENSG00000215912    1    2567415    2718286    103      11  7000      0.98635      0.16198
ENSG00000233234    1    2728415    2729257      3       2  7000       1.2287      0.10958
ENSG00000231630    1    2730997    2731563      1       1  7000      0.33556       0.3686
ENSG00000169717    1    2938046    2939465      2       1  7000      -0.4953      0.68981
ENSG00000177133    1    2976179    2985001      8       5  7000     -0.78361      0.78337
ENSG00000256761    1    2978523    2978959      1       1  7000     -0.86982       0.8078
ENSG00000142611    1    2985732    3355185    719      97  7000     -0.70651      0.76007
ENSG00000272235    1    3223200    3226660     15       4  7000     -0.15173       0.5603
ENSG00000130762    1    3370990    3397677     60      10  7000      -1.5564      0.94019
ENSG00000162591    1    3406484    3528059     90      46  7000     -0.60197       0.7264
ENSG00000238260    1    3539754    3541307      4       2  7000      -1.3955      0.91857
ENSG00000158109    1    3541566    3546691      6       2  7000      -1.6257        0.948
ENSG00000116213    1    3547331    3569325     20       6  7000      -1.2131      0.88746
ENSG00000078900    1    3569084    3652765     52      21  7000      0.65068      0.25763
ENSG00000227589    1    3575502    3585336      8       2  7000      0.33958      0.36709
ENSG00000227372    1    3652548    3663900     10       6  7000     -0.30138      0.61844
ENSG00000162592    1    3668962    3688209     24      10  7000     -0.12908      0.55135
ENSG00000235169    1    3689352    3692546      7       3  7000     -0.95737      0.83081
ENSG00000130764    1    3696784    3713068     68      12  7000      -1.0426      0.85144
ENSG00000272153    1    3701572    3702102      3       1  7000     -0.27812      0.60954
ENSG00000116198    1    3728645    3773778    289      17  7000      -1.0144      0.84481
ENSG00000169598    1    3773845    3801993     64      15  7000      -1.3728      0.91509
ENSG00000198912    1    3805689    3816857     39       7  7000       -1.177      0.88041
ENSG00000236423    1    3816936    3833789     44       9  7000      -1.3811      0.91638
ENSG00000233304    1    4000673    4015322     20       6  7000      0.94046      0.17349
ENSG00000226374    1    4007209    4009040      4       1  7000      0.89297      0.18594
ENSG00000229280    1    4235588    4235959      3       2  7000    -0.046437      0.51852
ENSG00000235054    1    4472111    4484747     50      11  7000     0.056076      0.47764
ENSG00000232596    1    4631608    4643481     48      10  7000      0.93435      0.17506
ENSG00000196581    1    4714792    4852594    543      66  7000      0.28249      0.38878
ENSG00000231510    1    5146519    5150959     14       4  7000      -1.7795      0.96242
ENSG00000260972    1    5553038    5554734      7       2  7000     -0.24669      0.59743
ENSG00000236948    1    5647428    5728355    278      36  7000     -0.56363       0.7135
ENSG00000131697    1    5922871    6052533    368      18  7000      0.17681      0.42983
ENSG00000069424    1    6051526    6161253    165      41  7000      0.68533      0.24657
ENSG00000268332    1    6100630    6101399      4       2  7000       1.1453      0.12604
ENSG00000116254    1    6161853    6240183    156      28  7000       1.9481       0.0257
ENSG00000116251    1    6241329    6269449     30       4  7000       1.9195     0.027462
ENSG00000158286    1    6265535    6281359      7       4  7000      0.55736      0.28864
ENSG00000116237    1    6281253    6296032      5       3  7000      0.88393      0.18837
ENSG00000225077    1    6296300    6299504      4       2  7000       0.3047       0.3803
ENSG00000173673    1    6304252    6305638      1       1  7000    -0.021809       0.5087
ENSG00000158292    1    6307406    6321035      8       3  7000      0.79033      0.21467
ENSG00000097021    1    6324329    6454451    390      22  7000       1.4726     0.070426
ENSG00000271746    1    6453615    6454451      4       2  7000       1.0247      0.15276
ENSG00000069812    1    6472478    6484730     27       7  7000       0.5432      0.29349
ENSG00000187017    1    6484848    6521430     51       7  7000      0.52386      0.30019
ENSG00000231868    1    6503094    6507066      1       1  7000     -0.51837       0.6979
ENSG00000215788    1    6521211    6526255      5       3  7000     -0.45856      0.67672
ENSG00000171680    1    6526152    6580121     91      18  7000      0.54634      0.29242
ENSG00000162408    1    6581407    6614595    105       4  7000       1.6765     0.046825
ENSG00000253022    1    6600914    6601024      1       1  7000       1.5494      0.06064
ENSG00000229519    1    6607965    6608679      3       1  7000       1.3823     0.083433
ENSG00000173662    1    6615241    6639817     27       4  7000       1.8886      0.02947
ENSG00000204859    1    6640061    6649340      7       3  7000      0.89447      0.18553
ENSG00000162413    1    6650784    6674667     34      11  7000      0.60536      0.27247
ENSG00000116273    1    6673745    6684093     21       5  7000     0.060431      0.47591
ENSG00000041988    1    6684926    6695646     31       6  7000     0.097658       0.4611
ENSG00000007923    1    6694228    6761984    140      17  7000       0.9456      0.17218
ENSG00000228750    1    6784697    6790072     17       5  7000     -0.70815      0.76057
ENSG00000237436    1    6843952    6844903      1       1  7000     -0.30916       0.6214
ENSG00000171735    1    6845384    7829766   2202     168  7000     -0.31635      0.62413
ENSG00000227950    1    6894393    6894678      2       1  7000     -0.91724      0.82049
ENSG00000237365    1    7068436    7074339     29       8  7000       1.0566      0.14536
ENSG00000207056    1    7279420    7279584      1       1  7000     -0.64798       0.7415
ENSG00000237402    1    7429003    7430331      4       2  7000       -0.123      0.54895
ENSG00000237728    1    7442548    7449814     21       4  7000      -1.7975      0.96388
ENSG00000270171    1    7753184    7754904      3       2  7000       1.2819     0.099942
ENSG00000270035    1    7758363    7758932      3       2  7000       1.2968     0.097358
ENSG00000269978    1    7760764    7761030      2       1  7000      -1.6305       0.9485
ENSG00000049245    1    7831329    7841492     33       9  7000       0.3357      0.36855
ENSG00000269925    1    7836443    7836835      2       1  7000       2.0139     0.022011
ENSG00000049246    1    7844380    7905237    222      21  7000       0.7679      0.22127
ENSG00000236266    1    7870302    7887402     58      12  7000      0.57094      0.28402
ENSG00000049247    1    7903143    7913572     33      11  7000      0.16538      0.43432
ENSG00000049249    1    7979907    8000926     42       6  7000      -1.1496      0.87484
ENSG00000116288    1    8014351    8045565     57       9  7000      0.43081       0.3333
ENSG00000116285    1    8064464    8086368     28       5  7000     -0.38919      0.65143
ENSG00000238290    1    8086798    8182762    168      13  7000     -0.78859      0.78482
ENSG00000232848    1    8117305    8118523      1       1  7000     -0.82954       0.7966
ENSG00000229305    1    8249884    8252830      7       3  7000     -0.11023      0.54389
ENSG00000227634    1    8268732    8275270     28       7  7000    0.0056481      0.49775
ENSG00000233645    1    8278250    8280589     20       2  7000      0.37457      0.35399
ENSG00000265414    1    8335184    8335438      1       1  7000     -0.13147       0.5523
ENSG00000162426    1    8377886    8404227     43      11  7000    -0.068981       0.5275
ENSG00000142599    1    8412457    8877702    685      24  7000       1.6644     0.048017
ENSG00000232912    1    8484705    8494898     17       6  7000      0.78689      0.21567
ENSG00000270282    1    8572712    8573080      2       1  7000     -0.77233      0.78004
ENSG00000234619    1    8810489    8811146      1       1  7000       1.1119       0.1331
ENSG00000226545    1    8858534    8859565      4       2  7000       2.0996     0.017884
ENSG00000229716    1    8891066    8891434      1       1  7000      0.90475       0.1828
ENSG00000074800    1    8921061    8939308     26       5  7000       1.1044      0.13471
ENSG00000236269    1    8935847    8938066      4       2  7000       1.0932      0.13715
ENSG00000230679    1    8938894    8939953      2       1  7000      0.52317      0.30043
ENSG00000238249    1    8953468    8954210      2       1  7000     -0.50525      0.69331
ENSG00000131686    1    9005926    9035151     65      17  7000      0.49639      0.30981
ENSG00000197241    1    9063359    9086404     25      10  7000      0.69392      0.24387
ENSG00000142583    1    9095166    9148537    126      20  7000        1.342     0.089803
ENSG00000180758    1    9160364    9189229     48      10  7000      -1.3449      0.91068
ENSG00000228526    1    9242066    9262678     45       4  7000      0.28724      0.38697
ENSG00000234546    1    9242263    9252148     18       4  7000     -0.34273       0.6341
ENSG00000049239    1    9294834    9331396     67      13  7000      -1.2357      0.89171
ENSG00000171621    1    9352939    9429591    209      31  7000       1.8511      0.03208
ENSG00000235263    1    9561151    9563530      5       2  7000     -0.38618      0.65032
ENSG00000171612    1    9599541    9645237     60       9  7000     -0.19524       0.5774
ENSG00000188807    1    9648932    9674935     41       9  7000     -0.39873      0.65496
ENSG00000171608    1    9711790    9789172    100      26  7000       0.6783      0.24879
ENSG00000179840    1    9712668    9714644      4       2  7000      0.39013      0.34822
ENSG00000233268    1    9720886    9722684      2       1  7000      -2.0595      0.98028
ENSG00000231789    1    9732484    9747613     41       9  7000       1.0061      0.15718
ENSG00000171603    1    9789084    9884584    114      14  7000       1.0563      0.14542
ENSG00000178585    1    9908334    9970394     72      13  7000     -0.69357      0.75602
ENSG00000223989    1    9908376    9910212      2       1  7000      0.31113      0.37785
ENSG00000162441    1    9982173   10003465     37       8  7000      0.29066      0.38565
ENSG00000228150    1   10002981   10010032     18       5  7000      0.31273      0.37724
ENSG00000173614    1   10003486   10045559     82      13  7000      0.43835      0.33057
ENSG00000241326    1   10043199   10044626      3       2  7000    -0.016538       0.5066
ENSG00000162444    1   10057264   10076078     38       5  7000       1.1182      0.13173
ENSG00000130939    1   10092890   10241297    279      16  7000       1.4335     0.075855
ENSG00000054523    1   10270863   10441661    514      16  7000       0.4198      0.33732
ENSG00000264501    1   10366523   10366813      1       1  7000      0.59536       0.2758
ENSG00000142657    1   10458649   10480201     47       7  7000      0.41247         0.34
ENSG00000271989    1   10489938   10490734      5       2  7000      -1.6678      0.95233
ENSG00000251503    1   10490159   10512210     51       7  7000      -1.0948      0.86321
ENSG00000175279    1   10490159   10512210     51       7  7000      -1.0948      0.86321
ENSG00000241563    1   10509776   10511959      3       1  7000      -1.8241      0.96594
ENSG00000160049    1   10516579   10532583     19       5  7000     -0.24842       0.5981
ENSG00000203469    1   10518612   10519395      1       1  7000      -1.1567       0.8763
ENSG00000142655    1   10532345   10690815    335      23  7000      0.10279      0.45906
ENSG00000130940    1   10696661   10856707    217      52  7000      0.83387      0.20218
ENSG00000272078    1   10699298   10714390     21       7  7000       1.5203     0.064224
ENSG00000175262    1   11006528   11042094    108      14  7000      -0.7936      0.78629
ENSG00000215785    1   11051035   11051854      3       1  7000     -0.68912      0.75462
ENSG00000120948    1   11072414   11085796     20       4  7000        1.058      0.14502
ENSG00000009724    1   11086580   11107290     47       8  7000       1.6022      0.05456
ENSG00000116649    1   11114641   11120081      8       3  7000       2.3545     0.009275
ENSG00000171824    1   11126675   11159938     97       6  7000       2.1459     0.015942
ENSG00000226849    1   11128528   11133154     14       1  7000       1.0494      0.14699
ENSG00000230337    1   11159732   11162157      7       2  7000       2.1773     0.014731
ENSG00000198793    1   11166592   11322564    323      10  7000       1.9467     0.025787
ENSG00000225602    1   11203955   11209594      7       3  7000       1.2695      0.10213
ENSG00000253086    1   11212407   11212509      1       1  7000       1.7724      0.03816
ENSG00000171819    1   11249398   11256038     13       2  7000       1.4201     0.077782
ENSG00000238173    1   11293020   11293169      1       1  7000       2.1304      0.01657
ENSG00000120942    1   11333263   11356106     28       3  7000      0.90479      0.18279
ENSG00000238199    1   11338673   11339408      1       1  7000        1.558      0.05962
ENSG00000224338    1   11485314   11485878      4       1  7000       1.4229     0.077378
ENSG00000204624    1   11539223   11597641    136      15  7000       1.5527     0.060251
ENSG00000235643    1   11669588   11673412     12       1  7000     -0.81204      0.79162
ENSG00000116661    1   11708424   11715842      4       2  7000       1.1733      0.12035
ENSG00000132879    1   11714432   11723384      4       2  7000     -0.93661      0.82552
ENSG00000116663    1   11724181   11734411      5       3  7000      -1.6079      0.94607
ENSG00000116670    1   11734537   11751707     11       5  7000    -0.063018      0.52512
ENSG00000162490    1   11751786   11785914     35      10  7000      -1.2819      0.90006
ENSG00000177674    1   11796141   11814859      5       3  7000     -0.91503      0.81991
ENSG00000215910    1   11821844   11849642    149      11  7000      0.80093      0.21159
ENSG00000177553    1   11837134   11839676     24       3  7000      0.76716      0.22149
ENSG00000177000    1   11845780   11866977     78      11  7000      0.93388      0.17518
ENSG00000011021    1   11866207   11903201    195      12  7000      0.84615      0.19873
ENSG00000242349    1   11901074   11908136     33       7  7000      0.51254      0.30413
ENSG00000175206    1   11905766   11908402     14       4  7000       1.0118      0.15582
ENSG00000224904    1   11937827   11940463     14       4  7000     0.073327      0.47077
ENSG00000199347    1   11968209   11968328      6       3  7000     -0.30928      0.62145
ENSG00000201801    1   11969865   11969984      1       1  7000      0.13122       0.4478
ENSG00000116685    1   11979648   11986485     21       6  7000      0.51737      0.30245
ENSG00000083444    1   11994262   12035595     96      10  7000      -1.9913      0.97678
ENSG00000116688    1   12040238   12073571     85       9  7000      -1.3231       0.9071
ENSG00000116691    1   12079523   12092102     19       5  7000      -1.2621      0.89655
ENSG00000202461    1   12084069   12084181      1       1  7000       0.7372       0.2305
ENSG00000120949    1   12123434   12204264    102      32  7000     -0.50087      0.69177
ENSG00000028137    1   12227060   12269285     99      13  7000     -0.50714      0.69397
ENSG00000048707    1   12290124   12572099    350      28  7000     -0.29444      0.61579
ENSG00000229484    1   12587766   12588462      2       1  7000      -0.7364      0.76925
ENSG00000162496    1   12627939   12677737    104      23  7000     -0.30577      0.62011
ENSG00000204518    1   12704566   12727097     45       3  7000        0.192      0.42387
ENSG00000188984    1   12776118   12788726     38       6  7000      -2.1111      0.98262
ENSG00000238771    1   12799693   12799796      1       1  7000      -1.4603       0.9279
ENSG00000157330    1   12806163   12823847     51      10  7000      -1.5457      0.93891
ENSG00000116726    1   12834984   12838049      6       2  7000     -0.47227      0.68163
ENSG00000116721    1   12851546   12856777     11       4  7000     0.078137      0.46886
ENSG00000204513    1   12884468   12891264      3       2  7000      -1.0463       0.8523
ENSG00000231103    1   12897978   12901210     16       2  7000     -0.57981      0.71898
ENSG00000179172    1   12907261   12908578      1       1  7000       1.1091       0.1337
ENSG00000120952    1   12916941   12921764     20       7  7000      -1.3257      0.90753
ENSG00000243073    1   12939045   12946025     13       4  7000      0.48456        0.314
ENSG00000187545    1   12952727   12958101      1       1  7000      0.39967       0.3447
ENSG00000236179    1   13171871   13173157      3       1  7000      -0.5933      0.72351
ENSG00000179412    1   13182960   13184326      3       1  7000     -0.25415      0.60031
ENSG00000233394    1   13351482   13354323      1       1  7000      0.93809       0.1741
ENSG00000162494    1   13801445   13840543     64      20  7000     -0.64625      0.74094
ENSG00000259961    1   13839715   13842765      2       1  7000       2.2785     0.011348
ENSG00000162493    1   13909960   13944452     66      17  7000      -1.4857      0.93132
ENSG00000237445    1   13983806   13986405      4       1  7000       1.4129     0.078846
ENSG00000116731    1   14026693   14151574    331      25  7000      -0.4421      0.67079
ENSG00000252151    1   14450728   14450830      1       1  7000      -1.4071       0.9203
ENSG00000231606    1   14548386   14549613      2       1  7000       0.4007      0.34432
ENSG00000234593    1   14675450   14677518      9       5  7000      0.33984      0.36699
ENSG00000189337    1   14925200   15444539   1177     135  7000     -0.85702      0.80428
ENSG00000235829    1   15018625   15019109      1       1  7000    -0.094389       0.5376
ENSG00000175147    1   15442448   15478960    157      18  7000     -0.73135      0.76772
ENSG00000171729    1   15479028   15546976    338      29  7000        1.001      0.15842
ENSG00000204464    1   15490840   15497813     26       7  7000      0.81689        0.207
ENSG00000215720    1   15518324   15519341      6       2  7000      0.73368      0.23157
ENSG00000142621    1   15573768   15726779    370      45  7000     -0.72051       0.7644
ENSG00000233485    1   15653176   15670372     18       7  7000      -1.1181      0.86824
ENSG00000228140    1   15729475   15735929     18       4  7000      0.14087      0.44399
ENSG00000142634    1   15736391   15756839     32      14  7000      -1.7279        0.958
ENSG00000162438    1   15764935   15775737     15       6  7000       1.1872      0.11757
ENSG00000142615    1   15783223   15798586     33       8  7000      -1.4302      0.92367
ENSG00000215704    1   15792404   15817895     74      13  7000      0.17772      0.42947
ENSG00000132906    1   15817327   15853029    129       9  7000    -0.079677      0.53175
ENSG00000116138    1   15853308   15918874    206      10  7000     0.074248      0.47041
ENSG00000251866    1   15868660   15868799      1       1  7000      -1.0241       0.8471
ENSG00000272510    1   15892106   15892451      1       1  7000      0.69573       0.2433
ENSG00000116771    1   15898848   15911605     54       7  7000      0.17794      0.42938
ENSG00000237301    1   15912631   15930121    102       7  7000     -0.71427      0.76247
ENSG00000236500    1   15941138   15941362      1       1  7000     -0.71696       0.7633
ENSG00000197312    1   15943995   15995539    117       7  7000      -0.5937      0.72364
ENSG00000215695    1   15986364   15988217      2       1  7000     -0.34044      0.63324
ENSG00000116786    1   16010827   16061264    136      12  7000     -0.74995      0.77336
ENSG00000237938    1   16049214   16063391     12       6  7000      0.73521      0.23111
ENSG00000162461    1   16062900   16067891      3       2  7000    -0.069933      0.52788
ENSG00000224459    1   16066546   16076391     16       4  7000      0.17838      0.42921
ENSG00000162460    1   16068917   16074477     10       2  7000      0.28806      0.38665
ENSG00000162458    1   16083102   16113089     59       9  7000     -0.45351      0.67491
ENSG00000233954    1   16133679   16134194      3       1  7000      0.97619      0.16449
ENSG00000179743    1   16160560   16174642     38       8  7000       1.0016      0.15826
ENSG00000065526    1   16174359   16266955    144      19  7000       1.6756     0.046906
ENSG00000116809    1   16268364   16302627     49      11  7000       1.0755      0.14108
ENSG00000231353    1   16314677   16314936      4       2  7000       1.2046      0.11419
ENSG00000224966    1   16316366   16321246     19       6  7000      0.61562      0.26907
ENSG00000183888    1   16330731   16335302     15       5  7000     -0.64031      0.73901
ENSG00000233078    1   16332655   16333166      2       1  7000      0.87347       0.1912
ENSG00000173641    1   16340523   16346089     44       5  7000     0.099418       0.4604
ENSG00000186510    1   16345370   16360545     79      12  7000       1.1891      0.11719
ENSG00000232456    1   16361673   16366524     11       5  7000    -0.019913      0.50794
ENSG00000184908    1   16370272   16383803     14       6  7000      0.68664      0.24615
ENSG00000185519    1   16384264   16400127     49       7  7000      -0.7089      0.76081
ENSG00000142627    1   16450832   16482582     24      13  7000     -0.69462      0.75635
ENSG00000224621    1   16485761   16488378      4       1  7000     -0.58905      0.72209
ENSG00000234166    1   16524349   16524852      1       1  7000      0.21291       0.4157
ENSG00000142632    1   16524349   16539104     51       5  7000     -0.43385       0.6678
ENSG00000237276    1   16542404   16554522     25       4  7000     -0.72649      0.76623
ENSG00000204377    1   16555368   16556038      3       1  7000      -1.5413      0.93838
ENSG00000132881    1   16558195   16563657     14       6  7000     -0.67082      0.74883
ENSG00000037637    1   16573334   16678949    233      12  7000     -0.80428      0.78938
ENSG00000055070    1   16679070   16724640    101      12  7000      -0.6128         0.73
ENSG00000226457    1   16695645   16696025      1       1  7000     0.039364       0.4843
ENSG00000187144    1   16713612   16763919    107      18  7000       0.4581      0.32344
ENSG00000157191    1   16767167   16786573     39       9  7000      0.99116       0.1608
ENSG00000226029    1   16787443   16794976     29       6  7000       1.3287     0.091978
ENSG00000080947    1   16793931   16825752     74      15  7000       1.4846     0.068821
ENSG00000224174    1   16847189   16848291      4       1  7000       1.1542       0.1242
ENSG00000268869    1   17013834   17046652     20       7  7000        1.173      0.12039
ENSG00000058453    1   17066768   17299474    160      22  7000      0.35732      0.36043
ENSG00000230239    1   17181902   17185779      1       1  7000    -0.094641       0.5377
ENSG00000238142    1   17215033   17216144      6       3  7000      0.34206      0.36615
ENSG00000235241    1   17215590   17216097      3       1  7000      0.10241      0.45921
ENSG00000117122    1   17300997   17307330     14       4  7000      -1.1025      0.86488
ENSG00000226526    1   17305421   17331586     63      11  7000     -0.65233      0.74291
ENSG00000159363    1   17312453   17338423     48      10  7000     -0.25941      0.60234
ENSG00000117118    1   17345217   17380665    111      11  7000      -1.1564      0.87625
ENSG00000117115    1   17393256   17445948    250      15  7000       -1.294      0.90217
ENSG00000252180    1   17484692   17484779      1       1  7000      0.66008       0.2546
ENSG00000204362    1   17516278   17524112     46       5  7000     -0.25288      0.59982
ENSG00000142623    1   17531621   17572500     96      30  7000     -0.25329      0.59998
ENSG00000142619    1   17575593   17610728    148      23  7000      0.17098      0.43212
ENSG00000266634    1   17604384   17604470      1       1  7000      0.52814       0.2987
ENSG00000159339    1   17634690   17690499    275      23  7000      -1.0639      0.85631
ENSG00000269468    1   17655507   17676070    136      12  7000      -1.4588      0.92769
ENSG00000256049    1   17698691   17728195    150      15  7000       2.6575     0.003936
