GENE             CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT            P
ENSG00000187608    1     948803     949920      6       2  10610     -0.13489      0.55365
ENSG00000188157    1     955503     991496    117      15  10610      -1.1291      0.87058
ENSG00000242590    1     990413     991496      6       2  10610     -0.58702      0.72141
ENSG00000217801    1     995114    1004735     34      12  10610     -0.99079      0.83911
ENSG00000273443    1     997588     998668      5       3  10610     0.078612      0.46867
ENSG00000237330    1    1006346    1009687      9       3  10610      -0.8989      0.81565
ENSG00000131591    1    1017198    1051741    117      13  10610     -0.48409      0.68584
ENSG00000223823    1    1072397    1079436     16       6  10610     -0.38331      0.64926
ENSG00000207730    1    1102484    1102578      1       1  10610      -0.4267       0.6652
ENSG00000272141    1    1104737    1105723      3       2  10610      0.82101      0.20582
ENSG00000205231    1    1108436    1114935     47       7  10610      0.26955      0.39375
ENSG00000162571    1    1109264    1133315    161      21  10610     -0.28071      0.61053
ENSG00000186891    1    1138888    1142071     11       2  10610      0.21791      0.41375
ENSG00000186827    1    1146706    1149518      8       3  10610     -0.32567      0.62766
ENSG00000078808    1    1152288    1167411    103       6  10610     0.077407      0.46915
ENSG00000176022    1    1167629    1170421      8       2  10610     -0.91094      0.81884
ENSG00000184163    1    1177826    1182102     18       6  10610       1.0725      0.14176
ENSG00000260179    1    1185157    1186714      9       3  10610      0.93934      0.17378
ENSG00000160087    1    1189289    1209265     52       9  10610        1.455     0.072832
ENSG00000230415    1    1210603    1215800     26       5  10610       0.8481      0.19819
ENSG00000162572    1    1215816    1227409     54      20  10610      0.33034      0.37057
ENSG00000131584    1    1227756    1244989     70      15  10610      -1.1757      0.88013
ENSG00000169972    1    1243947    1247057      5       3  10610     -0.59383      0.72369
ENSG00000127054    1    1246965    1260071     28      10  10610     -0.57767      0.71825
ENSG00000224051    1    1260136    1264277     11       3  10610     0.032441      0.48706
ENSG00000169962    1    1266694    1270686     14       5  10610     0.029232      0.48834
ENSG00000107404    1    1270656    1284730     45      10  10610     -0.28147      0.61082
ENSG00000162576    1    1288069    1297157     29       5  10610    -0.056164      0.52239
ENSG00000175756    1    1309110    1310875      8       4  10610     -0.11125      0.54429
ENSG00000223663    1    1314046    1314412      2       1  10610      0.51385      0.30368
ENSG00000221978    1    1321091    1334708     23       8  10610    -0.090762      0.53616
ENSG00000224870    1    1334902    1337426     10       4  10610      0.67917      0.24851
ENSG00000242485    1    1337288    1342693     13       5  10610      0.57927       0.2812
ENSG00000272455    1    1344476    1345998      8       2  10610     -0.15113      0.56006
ENSG00000235098    1    1353800    1357149     10       3  10610      0.12365       0.4508
ENSG00000225905    1    1355625    1358071      7       3  10610     -0.26037      0.60271
ENSG00000205116    1    1361508    1363167     18       9  10610      0.48557      0.31364
ENSG00000225285    1    1365919    1369953     13       3  10610    -0.060205        0.524
ENSG00000179403    1    1370241    1378262     20       5  10610      0.56462      0.28617
ENSG00000215915    1    1385069    1405538     91      16  10610      0.92541      0.17738
ENSG00000160072    1    1407143    1433228    107      13  10610      0.94899      0.17131
ENSG00000197785    1    1447531    1470067     89      16  10610       1.3998     0.080793
ENSG00000205090    1    1470554    1475833     10       3  10610     -0.41117      0.65953
ENSG00000160075    1    1477053    1510249    102      12  10610    -0.011865      0.50473
ENSG00000215791    1    1497726    1499904      3       2  10610      0.63622      0.26232
ENSG00000215014    1    1510355    1511373      6       2  10610     0.040422      0.48388
ENSG00000236684    1    1515136    1515379      1       1  10610       1.1259       0.1301
ENSG00000228594    1    1533392    1535476      2       1  10610       1.2843     0.099521
ENSG00000272106    1    1549138    1551175      7       3  10610       1.4778     0.069726
ENSG00000197530    1    1550795    1565990     40       9  10610      0.63129      0.26392
ENSG00000248333    1    1570603    1590473     38       8  10610     -0.38677      0.65054
ENSG00000272004    1    1590786    1594063      3       2  10610      0.12182      0.45152
ENSG00000189339    1    1592939    1624167     77      15  10610     0.039483      0.48425
ENSG00000269737    1    1603429    1604850      3       1  10610       1.4148      0.07856
ENSG00000269227    1    1604714    1605836      1       1  10610      0.95219       0.1705
ENSG00000215914    1    1631369    1633249      2       1  10610      0.48216      0.31485
ENSG00000008128    1    1634169    1655766     73       8  10610     -0.11978      0.54767
ENSG00000268575    1    1634175    1669127    125      16  10610     -0.63894      0.73857
ENSG00000227775    1    1655951    1668690     50      10  10610      -1.2322      0.89107
ENSG00000215790    1    1656277    1677431     69      11  10610     -0.97884      0.83617
ENSG00000008130    1    1682671    1711896     74      11  10610     -0.87205      0.80841
ENSG00000078369    1    1716729    1822495    170      23  10610      0.34214      0.36612
ENSG00000231050    1    1822910    1824097      2       1  10610       1.1354      0.12811
ENSG00000169885    1    1846266    1848735     11       3  10610      0.28656      0.38722
ENSG00000178821    1    1849029    1850712      6       3  10610      0.20638      0.41825
ENSG00000142609    1    1853396    1935276    397      27  10610     -0.58224       0.7198
ENSG00000233542    1    1944652    1946969      2       1  10610    -0.014427      0.50576
ENSG00000187730    1    1950780    1962192     30       7  10610  -0.00097233      0.50039
ENSG00000226969    1    1980642    1981509      1       1  10610      0.50523       0.3067
ENSG00000067606    1    1981909    2116834    458      30  10610     -0.17513      0.56951
ENSG00000271806    1    2072523    2076718     14       5  10610      -1.3357      0.90917
ENSG00000182873    1    2113233    2115828      3       2  10610      0.54894      0.29152
ENSG00000162585    1    2115903    2144159     63      14  10610     -0.61287      0.73002
ENSG00000269554    1    2121237    2123179      5       3  10610   -0.0053055      0.50212
ENSG00000203301    1    2143360    2145620     10       6  10610     -0.88345       0.8115
ENSG00000243558    1    2143610    2144013      1       1  10610      -1.4024       0.9196
ENSG00000234396    1    2143962    2152177     22       8  10610      -1.1965      0.88426
ENSG00000157933    1    2160134    2241558    258      45  10610      0.42632      0.33494
ENSG00000116151    1    2252692    2323146    328      39  10610       1.3014     0.096566
ENSG00000272161    1    2257640    2258132      5       2  10610       1.1773      0.11953
ENSG00000269896    1    2281853    2284259     18       5  10610       1.8599     0.031447
ENSG00000238240    1    2283083    2283296      3       1  10610       2.3232     0.010083
ENSG00000272420    1    2294500    2295067      2       1  10610     -0.13647      0.55427
ENSG00000271921    1    2306292    2306792      2       1  10610      0.73098       0.2324
ENSG00000271847    1    2309056    2309799      1       1  10610     -0.54174        0.706
ENSG00000178642    1    2316811    2319922      8       5  10610      -1.3223      0.90696
ENSG00000157916    1    2323267    2336883     41      13  10610     -0.36156      0.64116
ENSG00000157911    1    2336236    2345236     28      10  10610     -0.66885       0.7482
ENSG00000149527    1    2357419    2436969    336      49  10610       1.6562     0.048839
ENSG00000224387    1    2423739    2424697      3       2  10610       0.9379      0.17415
ENSG00000229393    1    2424876    2425918      1       1  10610       1.7395      0.04097
ENSG00000157881    1    2439972    2458039     43       7  10610        1.834     0.033325
ENSG00000197921    1    2460184    2461684      4       2  10610       1.7588     0.039306
ENSG00000272449    1    2477904    2478899      3       1  10610     -0.53195      0.70262
ENSG00000238164    1    2481359    2488470     22       7  10610     -0.47954      0.68422
ENSG00000157873    1    2487078    2496821     25       5  10610     -0.61324      0.73014
ENSG00000225931    1    2497849    2501327     15       3  10610     -0.82762      0.79606
ENSG00000228037    1    2512999    2515972      8       2  10610      -1.1282      0.87039
ENSG00000157870    1    2517930    2522908     10       4  10610      0.32625      0.37212
ENSG00000142606    1    2522078    2564481    172      11  10610      0.26332      0.39615
ENSG00000237058    1    2564007    2568059     19       6  10610     -0.15523      0.56168
ENSG00000215912    1    2567415    2718286    149      20  10610     -0.63189      0.73627
ENSG00000233234    1    2728415    2729257      4       1  10610      0.43548      0.33161
ENSG00000231630    1    2730997    2731563      2       1  10610     -0.74103      0.77066
ENSG00000169717    1    2938046    2939465      5       2  10610      0.71635      0.23689
ENSG00000177133    1    2976179    2985001     20       9  10610       1.7553     0.039606
ENSG00000256761    1    2978523    2978959      1       1  10610     -0.53074       0.7022
ENSG00000142611    1    2985732    3355185   1499     162  10610      0.72343      0.23471
ENSG00000226286    1    3049491    3050273      5       2  10610     -0.29827      0.61725
ENSG00000272235    1    3223200    3226660     15       4  10610      0.91116      0.18111
ENSG00000130762    1    3370990    3397677     97      13  10610      -1.2929      0.90198
ENSG00000162591    1    3406484    3528059    553      81  10610     -0.67392      0.74982
ENSG00000238260    1    3539754    3541307      5       2  10610      0.82334      0.20516
ENSG00000158109    1    3541566    3546691     13       5  10610     -0.64119       0.7393
ENSG00000116213    1    3547331    3569325     53      15  10610     -0.41171      0.65972
ENSG00000078900    1    3569084    3652765    347      61  10610     -0.72118       0.7646
ENSG00000227589    1    3575502    3585336     41       8  10610      0.62991      0.26438
ENSG00000235131    1    3628764    3630862      9       4  10610      -1.0056      0.84269
ENSG00000227372    1    3652548    3663900     34       7  10610      0.23464      0.40725
ENSG00000162592    1    3668962    3688209     69      14  10610    -0.067104      0.52675
ENSG00000235169    1    3689352    3692546     15       7  10610      -1.6469      0.95021
ENSG00000130764    1    3696784    3713068     80      15  10610     -0.97135      0.83431
ENSG00000266075    1    3699379    3699673      1       1  10610      0.50779       0.3058
ENSG00000272153    1    3701572    3702102      3       1  10610    -0.070987       0.5283
ENSG00000116198    1    3728645    3773778    314      19  10610      -1.7603      0.96082
ENSG00000169598    1    3773845    3801993    175      23  10610      -1.1706      0.87911
ENSG00000198912    1    3805689    3816857     44       8  10610       1.1845      0.11811
ENSG00000236423    1    3816936    3833789     57      11  10610       0.3557      0.36103
ENSG00000233304    1    4000673    4015322    115      24  10610       2.4632    0.0068858
ENSG00000226374    1    4007209    4009040     10       3  10610       2.3061     0.010552
ENSG00000229280    1    4235588    4235959      2       1  10610  -0.00023243      0.50009
ENSG00000235054    1    4472111    4484747     63      16  10610      0.66956      0.25157
ENSG00000232596    1    4631608    4643481     54      12  10610     -0.49513      0.68974
ENSG00000196581    1    4714792    4852594    709      83  10610       1.1269       0.1299
ENSG00000231510    1    5146519    5150959     15       4  10610     -0.27595      0.60871
ENSG00000260972    1    5553038    5554734      8       2  10610       1.1038      0.13484
ENSG00000236948    1    5647428    5728355    365      47  10610      0.23476       0.4072
ENSG00000131697    1    5922871    6052533    417      19  10610     -0.69122      0.75529
ENSG00000069424    1    6051526    6161253    397      61  10610      0.25644       0.3988
ENSG00000268332    1    6100630    6101399      4       2  10610      -0.2149      0.58508
ENSG00000116254    1    6161853    6240183    300      35  10610     -0.80219      0.78878
ENSG00000116251    1    6241329    6269449     71      14  10610     -0.67902      0.75144
ENSG00000226944    1    6264900    6265840      2       1  10610     -0.54823      0.70823
ENSG00000158286    1    6265535    6281359     40       6  10610      0.63106        0.264
ENSG00000116237    1    6281253    6296032     30       5  10610     -0.22097      0.58744
ENSG00000225077    1    6296300    6299504      8       4  10610     -0.54461      0.70699
ENSG00000173673    1    6304252    6305638      4       2  10610     -0.37737      0.64705
ENSG00000158292    1    6307406    6321035     42       4  10610     -0.59563      0.72429
ENSG00000097021    1    6324329    6454451    434      24  10610      -1.5877      0.94383
ENSG00000271746    1    6453615    6454451      4       2  10610     -0.40431      0.65701
ENSG00000069812    1    6472478    6484730     43       9  10610      0.21982      0.41301
ENSG00000187017    1    6484848    6521430    125      17  10610     -0.74411      0.77159
ENSG00000231868    1    6503094    6507066      8       3  10610      -1.8221      0.96578
ENSG00000215788    1    6521211    6526255     14       5  10610     -0.63581      0.73755
ENSG00000171680    1    6526152    6580121    152      28  10610     -0.43414      0.66791
ENSG00000162408    1    6581407    6614595    133       7  10610     -0.17331       0.5688
ENSG00000253022    1    6600914    6601024      1       1  10610     -0.55017       0.7089
ENSG00000229519    1    6607965    6608679      3       1  10610     -0.24261      0.59585
ENSG00000173662    1    6615241    6639817     57      11  10610      0.87031      0.19207
ENSG00000204859    1    6640061    6649340     10       4  10610      0.14941      0.44062
ENSG00000162413    1    6650784    6674667     50      13  10610      -1.1071      0.86587
ENSG00000116273    1    6673745    6684093     21       5  10610      -1.0925      0.86269
ENSG00000041988    1    6684926    6695646     32       7  10610     -0.27443      0.60812
ENSG00000007923    1    6694228    6761984    149      18  10610     -0.70068      0.75825
ENSG00000228750    1    6784697    6790072     17       5  10610       1.1037      0.13486
ENSG00000237436    1    6843952    6844903      1       1  10610     -0.20727       0.5821
ENSG00000171735    1    6845384    7829766   2915     197  10610      0.57986        0.281
ENSG00000227950    1    6894393    6894678      2       1  10610     0.065778      0.47378
ENSG00000237365    1    7068436    7074339     32      10  10610      0.45131      0.32588
ENSG00000237402    1    7429003    7430331      5       2  10610     -0.27562      0.60858
ENSG00000237728    1    7442548    7449814     27       6  10610      -1.0773      0.85933
ENSG00000270171    1    7753184    7754904      4       2  10610     -0.38741      0.65077
ENSG00000270035    1    7758363    7758932      3       2  10610     -0.50194      0.69215
ENSG00000269978    1    7760764    7761030      2       1  10610      0.23651      0.40652
ENSG00000049245    1    7831329    7841492     35       9  10610     -0.79397      0.78639
ENSG00000269925    1    7836443    7836835      2       1  10610      -0.2404      0.59499
ENSG00000049246    1    7844380    7905237    240      22  10610     -0.83508      0.79816
ENSG00000236266    1    7870302    7887402     63      13  10610     -0.72414      0.76551
ENSG00000049247    1    7903143    7913572     41      13  10610     -0.43925      0.66976
ENSG00000049249    1    7979907    8000926     45       7  10610     -0.48975      0.68784
ENSG00000116288    1    8014351    8045565     67      11  10610      -1.0685      0.85735
ENSG00000116285    1    8064464    8086368     37       8  10610     -0.59908      0.72544
ENSG00000238290    1    8086798    8182762    189      16  10610     0.012095      0.49517
ENSG00000232848    1    8117305    8118523      2       1  10610      0.18124      0.42809
ENSG00000229305    1    8249884    8252830      6       2  10610     -0.60145      0.72623
ENSG00000227634    1    8268732    8275270     33       8  10610     -0.35376      0.63824
ENSG00000233645    1    8278250    8280589     21       3  10610     0.099212      0.46049
ENSG00000265414    1    8335184    8335438      1       1  10610     -0.96409       0.8325
ENSG00000251977    1    8352217    8352323      1       1  10610     -0.37159       0.6449
ENSG00000162426    1    8377886    8404227     91      16  10610      0.50815      0.30568
ENSG00000252254    1    8388127    8388239      1       1  10610     0.039615       0.4842
ENSG00000142599    1    8412457    8877702    744      29  10610    -0.055362      0.52207
ENSG00000232912    1    8484705    8494898     17       5  10610     -0.29639      0.61653
ENSG00000270282    1    8572712    8573080      2       1  10610       0.1787      0.42908
ENSG00000234619    1    8810489    8811146      1       1  10610     -0.14539       0.5578
ENSG00000224315    1    8846270    8846972      1       1  10610      0.11884       0.4527
ENSG00000226545    1    8858534    8859565      4       2  10610       1.4441     0.074362
ENSG00000229716    1    8891066    8891434      1       1  10610     0.084826       0.4662
ENSG00000074800    1    8921061    8939308     27       5  10610     -0.97597      0.83546
ENSG00000236269    1    8935847    8938066      5       2  10610     -0.51665       0.6973
ENSG00000230679    1    8938894    8939953      2       1  10610     -0.35462      0.63856
ENSG00000238249    1    8953468    8954210      2       1  10610     -0.21592      0.58547
ENSG00000131686    1    9005926    9035151    128      28  10610     0.012451      0.49503
ENSG00000265141    1    9039637    9039933      1       1  10610      0.19142       0.4241
ENSG00000197241    1    9063359    9086404     79      20  10610     0.090112       0.4641
ENSG00000142583    1    9095166    9148537    203      24  10610      0.18901      0.42504
ENSG00000180758    1    9160364    9189229     93      15  10610       -0.253      0.59987
ENSG00000228526    1    9242066    9262678     58       6  10610     -0.49063      0.68816
ENSG00000234546    1    9242263    9252148     27       7  10610    -0.070089      0.52794
ENSG00000049239    1    9294834    9331396    103      20  10610     0.061945       0.4753
ENSG00000171621    1    9352939    9429591    343      51  10610      -0.7982      0.78762
ENSG00000235263    1    9561151    9563530     12       5  10610      -1.4121      0.92103
ENSG00000171612    1    9599541    9645237     74      13  10610      -1.1618      0.87734
ENSG00000188807    1    9648932    9674935     40       8  10610      -1.1291      0.87056
ENSG00000171608    1    9711790    9789172    148      32  10610     -0.18933      0.57508
ENSG00000179840    1    9712668    9714644      4       2  10610       1.1494      0.12519
ENSG00000233268    1    9720886    9722684      6       2  10610      -1.2635      0.89679
ENSG00000231789    1    9732484    9747613     43       9  10610      0.40008      0.34455
ENSG00000171603    1    9789084    9884584    144      20  10610      -1.1119       0.8669
ENSG00000178585    1    9908334    9970394     76      14  10610      0.09328      0.46284
ENSG00000223989    1    9908376    9910212      2       1  10610      0.91751      0.17944
ENSG00000162441    1    9982173   10003465     48       9  10610      -1.3783      0.91595
ENSG00000228150    1   10002981   10010032     17       4  10610      -1.0992      0.86415
ENSG00000173614    1   10003486   10045559     95      17  10610      -1.2106      0.88698
ENSG00000241326    1   10043199   10044626      5       3  10610      -1.2392      0.89236
ENSG00000162444    1   10057264   10076078     43       7  10610      -0.5864       0.7212
ENSG00000130939    1   10092890   10241297    323      20  10610      -1.0141      0.84472
ENSG00000233623    1   10118729   10119706      1       1  10610     -0.48567       0.6864
ENSG00000201746    1   10223326   10223432      1       1  10610      -1.2936       0.9021
ENSG00000054523    1   10270863   10441661    555      18  10610     -0.20835      0.58252
ENSG00000264501    1   10366523   10366813      2       1  10610     -0.18477       0.5733
ENSG00000142657    1   10458649   10480201     53       8  10610    -0.073378      0.52925
ENSG00000271989    1   10489938   10490734      6       3  10610      0.25877      0.39791
ENSG00000251503    1   10490159   10512210     54       8  10610      0.33714      0.36801
ENSG00000175279    1   10490159   10512210     54       8  10610      0.33714      0.36801
ENSG00000241563    1   10509776   10511959      4       2  10610       0.7781      0.21825
ENSG00000160049    1   10516579   10532583     23       7  10610     -0.82527      0.79539
ENSG00000203469    1   10518612   10519395      1       1  10610      0.67072       0.2512
ENSG00000142655    1   10532345   10690815    388      30  10610     -0.96205      0.83199
ENSG00000130940    1   10696661   10856707    480      77  10610     -0.69877      0.75765
ENSG00000272078    1   10699298   10714390     42       9  10610      0.29897      0.38248
ENSG00000175262    1   11006528   11042094    127      18  10610       1.1992      0.11523
ENSG00000215785    1   11051035   11051854      3       1  10610     -0.59751      0.72492
ENSG00000120948    1   11072414   11085796     24       5  10610      0.64836      0.25837
ENSG00000009724    1   11086580   11107290     59       9  10610       1.0979      0.13612
ENSG00000116649    1   11114641   11120081      9       3  10610      0.82043      0.20598
ENSG00000171824    1   11126675   11159938    106       7  10610      0.80859      0.20938
ENSG00000226849    1   11128528   11133154     17       2  10610       1.7478     0.040249
ENSG00000230337    1   11159732   11162157      7       2  10610      0.54672      0.29229
ENSG00000198793    1   11166592   11322564    343      10  10610      0.60096      0.27393
ENSG00000225602    1   11203955   11209594      8       4  10610       0.8613      0.19454
ENSG00000253086    1   11212407   11212509      1       1  10610       1.9012      0.02864
ENSG00000171819    1   11249398   11256038     16       3  10610     -0.37139      0.64483
ENSG00000238173    1   11293020   11293169      1       1  10610       1.4506      0.07345
ENSG00000120942    1   11333263   11356106     36       5  10610     0.022746      0.49093
ENSG00000238199    1   11338673   11339408      1       1  10610       1.8533      0.03192
ENSG00000224338    1   11485314   11485878      4       1  10610     -0.42922      0.66612
ENSG00000204624    1   11539223   11597641    153      16  10610     -0.59114      0.72279
ENSG00000235643    1   11669588   11673412     14       2  10610       0.4745      0.31757
ENSG00000116661    1   11708424   11715842     27      15  10610     -0.44563      0.67207
ENSG00000132879    1   11714432   11723384     29      10  10610      0.24388      0.40366
ENSG00000116663    1   11724181   11734411     39      10  10610     -0.77509      0.78086
ENSG00000116670    1   11734537   11751707     69      15  10610     -0.77072      0.77956
ENSG00000162490    1   11751786   11785914    113      23  10610       1.5434     0.061363
ENSG00000177674    1   11796141   11814859     61      11  10610     0.077587      0.46908
ENSG00000215910    1   11821844   11849642    165      14  10610     -0.01339      0.50534
ENSG00000177553    1   11837134   11839676     25       4  10610      0.60144      0.27377
ENSG00000177000    1   11845780   11866977     90      13  10610     -0.20391      0.58079
ENSG00000011021    1   11866207   11903201    202      13  10610      0.77787      0.21832
ENSG00000242349    1   11901074   11908136     35       7  10610      0.80161      0.21139
ENSG00000175206    1   11905766   11908402     18       5  10610       1.1581      0.12341
ENSG00000120937    1   11917521   11918988      1       1  10610       2.4663     0.006825
ENSG00000224904    1   11937827   11940463     13       3  10610     -0.86687      0.80699
ENSG00000199347    1   11968209   11968328      6       3  10610     -0.20653      0.58181
ENSG00000201801    1   11969865   11969984      1       1  10610     -0.84448       0.8008
ENSG00000116685    1   11979648   11986485     22       7  10610      0.22666      0.41034
ENSG00000083444    1   11994262   12035595    123      14  10610     -0.27735      0.60924
ENSG00000116688    1   12040238   12073571     86       9  10610       1.4735     0.070304
ENSG00000116691    1   12079523   12092102     22       5  10610      -1.5574      0.94031
ENSG00000202461    1   12084069   12084181      1       1  10610      0.38262        0.351
ENSG00000120949    1   12123434   12204264    216      34  10610      0.12407      0.45063
ENSG00000227875    1   12140350   12140604      2       1  10610      0.93226       0.1756
ENSG00000028137    1   12227060   12269285    148      20  10610     -0.35908      0.64023
ENSG00000263676    1   12251770   12251830      1       1  10610      0.10069       0.4599
ENSG00000048707    1   12290124   12572099    533      20  10610      -0.9491      0.82871
ENSG00000229484    1   12587766   12588462      3       2  10610      0.46767      0.32001
ENSG00000162496    1   12627939   12677737    177      34  10610     -0.62039       0.7325
ENSG00000204518    1   12704566   12727097     61       6  10610    -0.010297      0.50411
ENSG00000188984    1   12776118   12788726     45       7  10610      0.24677      0.40254
ENSG00000238771    1   12799693   12799796      1       1  10610       1.0386       0.1495
ENSG00000157330    1   12806163   12823847     53      11  10610     -0.37995      0.64801
ENSG00000116726    1   12834984   12838049     11       3  10610       1.3336     0.091175
ENSG00000116721    1   12851546   12856777     26       8  10610       2.2042     0.013755
ENSG00000228338    1   12882549   12883022      1       1  10610       1.5808      0.05696
ENSG00000204513    1   12884468   12891264     31       9  10610       2.3556     0.009247
ENSG00000231103    1   12897978   12901210     49      12  10610      -1.1079      0.86604
ENSG00000179172    1   12907261   12908578      6       2  10610       0.7203      0.23567
ENSG00000120952    1   12916941   12921764     74      12  10610       1.2167      0.11185
ENSG00000243073    1   12939045   12946025     32       9  10610     -0.16514      0.56558
ENSG00000187545    1   12952727   12958101      2       1  10610     -0.41532      0.66105
ENSG00000204510    1   12976450   12980569      1       1  10610     -0.41957       0.6626
ENSG00000232423    1   12998181   13117751      4       1  10610      -0.1767      0.57013
ENSG00000250894    1   13012966   13015755      1       1  10610      0.88159        0.189
ENSG00000250113    1   13123246   13126086      6       2  10610      -0.2413      0.59534
ENSG00000204505    1   13140456   13145000      3       1  10610    -0.015343      0.50612
ENSG00000233336    1   13146777   13147256      1       1  10610     -0.10069       0.5401
ENSG00000229978    1   13162645   13165443      1       1  10610       -0.621       0.7327
ENSG00000236179    1   13171871   13173157      8       4  10610      -1.0484      0.85277
ENSG00000179412    1   13182960   13184326      5       3  10610     -0.25616      0.60109
ENSG00000229571    1   13216356   13219581      1       1  10610     -0.16747       0.5665
ENSG00000233394    1   13351482   13354323      1       1  10610     0.047895       0.4809
ENSG00000231219    1   13379149   13381237      1       1  10610     -0.24507       0.5968
ENSG00000204479    1   13716092   13719089      1       1  10610      0.70373       0.2408
ENSG00000204478    1   13736907   13747803      2       1  10610      0.91678      0.17963
ENSG00000162494    1   13801445   13840543    188      42  10610     -0.62206      0.73305
ENSG00000259961    1   13839715   13842765     22       6  10610     -0.79194       0.7858
ENSG00000215909    1   13881496   13882189      2       1  10610     -0.27458      0.60818
ENSG00000162493    1   13909960   13944452    108      27  10610    -0.076604      0.53053
ENSG00000237445    1   13983806   13986405      7       2  10610     -0.84944      0.80218
ENSG00000116731    1   14026693   14151574    386      26  10610       1.3852     0.082998
ENSG00000252151    1   14450728   14450830      1       1  10610      -1.3219       0.9069
ENSG00000231606    1   14548386   14549613      2       1  10610    0.0068239      0.49728
ENSG00000234593    1   14675450   14677518     12       7  10610      0.35295      0.36206
ENSG00000189337    1   14925200   15444539   2012     189  10610      -1.0289      0.84823
ENSG00000235829    1   15018625   15019109      1       1  10610      0.11758       0.4532
ENSG00000175147    1   15442448   15478960    173      21  10610       0.1766      0.42991
ENSG00000171729    1   15479028   15546976    366      29  10610     -0.98512      0.83772
ENSG00000204464    1   15490840   15497813     28       8  10610     -0.59002      0.72241
ENSG00000215720    1   15518324   15519341      7       2  10610    -0.093796      0.53736
ENSG00000142621    1   15573768   15726779    507      57  10610     -0.46688      0.67971
ENSG00000233485    1   15653176   15670372     39       8  10610      0.60745      0.27177
ENSG00000236045    1   15660662   15661960      2       1  10610      0.82733      0.20402
ENSG00000228140    1   15729475   15735929     22       6  10610     -0.21566      0.58537
ENSG00000142634    1   15736391   15756839     69      21  10610      0.45018      0.32629
ENSG00000162438    1   15764935   15775737     24       8  10610     -0.32686      0.62811
ENSG00000142615    1   15783223   15798586     63      11  10610        1.644     0.050086
ENSG00000215704    1   15792404   15817895     82      13  10610       1.5397     0.061811
ENSG00000132906    1   15817327   15853029    138      10  10610      0.85179      0.19716
ENSG00000116138    1   15853308   15918874    218      11  10610      0.23416      0.40743
ENSG00000251866    1   15868660   15868799      1       1  10610     -0.64643        0.741
ENSG00000272510    1   15892106   15892451      1       1  10610     -0.28689       0.6129
ENSG00000116771    1   15898848   15911605     58       7  10610    -0.053988      0.52153
ENSG00000237301    1   15912631   15930121    105       7  10610      -1.4276       0.9233
ENSG00000236500    1   15941138   15941362      1       1  10610      -1.3118       0.9052
ENSG00000197312    1   15943995   15995539    120       7  10610      -1.4614      0.92805
ENSG00000215695    1   15986364   15988217      3       2  10610      0.37295      0.35459
ENSG00000116786    1   16010827   16061264    158      15  10610     -0.79918      0.78791
ENSG00000264048    1   16010967   16011053      1       1  10610     -0.44434       0.6716
ENSG00000237938    1   16049214   16063391     28       7  10610     -0.47092      0.68115
ENSG00000162461    1   16062900   16067891      6       3  10610    -0.038741      0.51545
ENSG00000224459    1   16066546   16076391     28       7  10610     -0.34942      0.63661
ENSG00000162460    1   16068917   16074477     14       4  10610    -0.090504      0.53606
ENSG00000162458    1   16083102   16113089     69      12  10610      -1.4522      0.92677
ENSG00000224321    1   16119291   16119780      1       1  10610       0.8033       0.2109
