GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
ENSG00000197530    1    1550795    1565990      2       1  150064      0.75421      0.22536
ENSG00000189339    1    1592939    1624167      1       1  150064      -1.4057       0.9201
ENSG00000008128    1    1634169    1655766     37       2  150064      0.52209       0.3008
ENSG00000268575    1    1634175    1669127     74       7  150064      0.25184      0.40058
ENSG00000227775    1    1655951    1668690     36       5  150064    -0.069959      0.52789
ENSG00000215790    1    1656277    1677431     51       6  150064    -0.083591      0.53331
ENSG00000008130    1    1682671    1711896     60       7  150064    -0.027902      0.51113
ENSG00000078369    1    1716729    1822495    126      13  150064      0.15219      0.43952
ENSG00000231050    1    1822910    1824097      2       1  150064       1.1266      0.12996
ENSG00000169885    1    1846266    1848735     11       3  150064      0.73135      0.23228
ENSG00000178821    1    1849029    1850712      6       3  150064     0.012627      0.49496
ENSG00000142609    1    1853396    1935276    273      17  150064       1.3328     0.091307
ENSG00000233542    1    1944652    1946969      2       1  150064     -0.41233      0.65995
ENSG00000187730    1    1950780    1962192     16       2  150064      0.14192      0.44357
ENSG00000067606    1    1981909    2116834    409      24  150064       2.9021    0.0018535
ENSG00000271806    1    2072523    2076718     12       4  150064       2.9489    0.0015947
ENSG00000182873    1    2113233    2115828      3       2  150064       3.5505   0.00019225
ENSG00000162585    1    2115903    2144159     61      14  150064       3.1539   0.00080548
ENSG00000269554    1    2121237    2123179      4       2  150064      0.84419      0.19928
ENSG00000203301    1    2143360    2145620      9       5  150064       1.2012      0.11484
ENSG00000234396    1    2143962    2152177     21       7  150064       1.2238       0.1105
ENSG00000157933    1    2160134    2241558    244      40  150064       1.7648     0.038796
ENSG00000116151    1    2252692    2323146    321      40  150064      0.22278      0.41186
ENSG00000272161    1    2257640    2258132      5       2  150064     -0.27002      0.60643
ENSG00000269896    1    2281853    2284259     18       5  150064     -0.43161      0.66699
ENSG00000238240    1    2283083    2283296      3       1  150064      -0.1541      0.56124
ENSG00000272420    1    2294500    2295067      2       1  150064      -1.0407        0.851
ENSG00000271921    1    2306292    2306792      2       1  150064    -0.050288      0.52005
ENSG00000271847    1    2309056    2309799      1       1  150064      0.47835       0.3162
ENSG00000178642    1    2316811    2319922      8       5  150064      0.70206      0.24132
ENSG00000157916    1    2323267    2336883     38      11  150064       1.2815      0.10001
ENSG00000157911    1    2336236    2345236     24       7  150064      0.47735      0.31656
ENSG00000149527    1    2357419    2436969    271      35  150064       5.4668   2.2908e-08
ENSG00000224387    1    2423739    2424697      2       1  150064      0.17145      0.43193
ENSG00000229393    1    2424876    2425918      2       1  150064       1.3373     0.090558
ENSG00000157881    1    2439972    2458039     44       7  150064       1.1049      0.13459
ENSG00000197921    1    2460184    2461684      3       2  150064      0.51167      0.30444
ENSG00000272449    1    2477904    2478899      3       1  150064     -0.54675      0.70772
ENSG00000238164    1    2481359    2488470     15       4  150064       1.2641      0.10309
ENSG00000157873    1    2487078    2496821     23       4  150064       1.0749      0.14121
ENSG00000225931    1    2497849    2501327     13       2  150064       1.0672      0.14293
ENSG00000228037    1    2512999    2515972      7       2  150064      0.96676      0.16683
ENSG00000157870    1    2517930    2522908      9       3  150064       2.6492     0.004034
ENSG00000142606    1    2522078    2564481    158       9  150064       3.2824   0.00051461
ENSG00000237058    1    2564007    2568059     17       5  150064       3.0344     0.001205
ENSG00000215912    1    2567415    2718286    118      13  150064       2.0891     0.018351
ENSG00000233234    1    2728415    2729257      5       1  150064      0.78097      0.21741
ENSG00000231630    1    2730997    2731563      3       1  150064      0.17667      0.42988
ENSG00000169717    1    2938046    2939465      5       2  150064    0.0075772      0.49698
ENSG00000177133    1    2976179    2985001     18       8  150064      0.24411      0.40357
ENSG00000256761    1    2978523    2978959      1       1  150064        2.184      0.01448
ENSG00000142611    1    2985732    3355185   1450     144  150064       2.2054     0.013714
ENSG00000226286    1    3049491    3050273      5       2  150064      0.52589      0.29948
ENSG00000272235    1    3223200    3226660     16       4  150064      0.87026      0.19208
ENSG00000130762    1    3370990    3397677     83       9  150064      0.26114      0.39699
ENSG00000162591    1    3406484    3528059    459      57  150064      -1.6185      0.94722
ENSG00000238260    1    3539754    3541307      5       2  150064      0.48414      0.31414
ENSG00000158109    1    3541566    3546691     11       4  150064     0.080989      0.46773
ENSG00000116213    1    3547331    3569325     43      10  150064    -0.094138       0.5375
ENSG00000078900    1    3569084    3652765    285      44  150064      0.68356      0.24713
ENSG00000227589    1    3575502    3585336     37       7  150064      -0.3508      0.63713
ENSG00000235131    1    3628764    3630862      8       3  150064     -0.89057      0.81342
ENSG00000227372    1    3652548    3663900     32       6  150064     -0.44006      0.67005
ENSG00000162592    1    3668962    3688209     65      13  150064      -1.5669      0.94143
ENSG00000235169    1    3689352    3692546     13       6  150064      -1.4551      0.92718
ENSG00000130764    1    3696784    3713068     72      13  150064     -0.76125      0.77674
ENSG00000266075    1    3699379    3699673      1       1  150064     -0.22986       0.5909
ENSG00000272153    1    3701572    3702102      3       1  150064     -0.58824      0.72181
ENSG00000116198    1    3728645    3773778    298      17  150064      -1.3385      0.90963
ENSG00000169598    1    3773845    3801993    168      21  150064           -2      0.97725
ENSG00000198912    1    3805689    3816857     39       6  150064      -0.2428      0.59592
ENSG00000236423    1    3816936    3833789     52       9  150064     -0.65299      0.74312
ENSG00000233304    1    4000673    4015322     91      16  150064      0.46858      0.31968
ENSG00000226374    1    4007209    4009040      9       2  150064     -0.54979      0.70877
ENSG00000229280    1    4235588    4235959      3       2  150064     -0.37923      0.64774
ENSG00000235054    1    4472111    4484747     63      16  150064     -0.20772      0.58228
ENSG00000232596    1    4631608    4643481     54      12  150064       1.9246     0.027142
ENSG00000196581    1    4714792    4852594    710      81  150064     0.028378      0.48868
ENSG00000231510    1    5146519    5150959     15       4  150064       1.6674     0.047715
ENSG00000260972    1    5553038    5554734      8       2  150064       1.6113     0.053555
ENSG00000236948    1    5647428    5728355    358      46  150064       2.1908     0.014232
ENSG00000131697    1    5922871    6052533    409      19  150064     -0.39153       0.6523
ENSG00000069424    1    6051526    6161253    326      46  150064    -0.057247      0.52283
ENSG00000268332    1    6100630    6101399      4       2  150064     -0.49787      0.69071
ENSG00000116254    1    6161853    6240183    283      31  150064     -0.71804      0.76363
ENSG00000116251    1    6241329    6269449     68      13  150064       0.8685      0.19256
ENSG00000226944    1    6264900    6265840      2       1  150064       2.6673    0.0038236
ENSG00000158286    1    6265535    6281359     38       5  150064    -0.052806      0.52106
ENSG00000116237    1    6281253    6296032     27       4  150064     -0.40845      0.65853
ENSG00000225077    1    6296300    6299504      4       2  150064      0.54768      0.29196
ENSG00000173673    1    6304252    6305638      5       2  150064     -0.40113      0.65584
ENSG00000158292    1    6307406    6321035     37       3  150064     0.012009      0.49521
ENSG00000097021    1    6324329    6454451    427      21  150064      0.34215      0.36612
ENSG00000271746    1    6453615    6454451      5       2  150064       1.7423     0.040729
ENSG00000069812    1    6472478    6484730     40       7  150064      0.82799      0.20384
ENSG00000187017    1    6484848    6521430    105      12  150064       1.3675     0.085736
ENSG00000231868    1    6503094    6507066      8       3  150064       1.1566      0.12371
ENSG00000215788    1    6521211    6526255     10       3  150064       2.5949    0.0047308
ENSG00000171680    1    6526152    6580121    144      26  150064       3.0361    0.0011983
ENSG00000162408    1    6581407    6614595    124       6  150064     -0.94462      0.82757
ENSG00000253022    1    6600914    6601024      1       1  150064       -1.855       0.9682
ENSG00000229519    1    6607965    6608679      3       1  150064      -1.5088      0.93433
ENSG00000173662    1    6615241    6639817     56      10  150064    -0.063261      0.52522
ENSG00000204859    1    6640061    6649340     11       4  150064       1.9942     0.023067
ENSG00000162413    1    6650784    6674667     52      13  150064       3.5176    0.0002177
ENSG00000116273    1    6673745    6684093     21       5  150064        3.431   0.00030067
ENSG00000041988    1    6684926    6695646     30       6  150064       3.6363   0.00013829
ENSG00000007923    1    6694228    6761984    152      19  150064       4.8073   7.6508e-07
ENSG00000228750    1    6784697    6790072     17       5  150064       3.9488   3.9269e-05
ENSG00000237436    1    6843952    6844903      1       1  150064       1.0723       0.1418
ENSG00000171735    1    6845384    7829766   2852     186  150064    -0.085783      0.53418
ENSG00000227950    1    6894393    6894678      2       1  150064      0.63143      0.26388
ENSG00000237365    1    7068436    7074339     32      10  150064      0.57595      0.28233
ENSG00000237402    1    7429003    7430331      5       2  150064       -1.347      0.91101
ENSG00000237728    1    7442548    7449814     27       6  150064     -0.78397      0.78347
ENSG00000270171    1    7753184    7754904      3       2  150064     -0.51432      0.69648
ENSG00000270035    1    7758363    7758932      3       2  150064      -1.4506      0.92655
ENSG00000269978    1    7760764    7761030      2       1  150064      0.41327       0.3397
ENSG00000049245    1    7831329    7841492     35       9  150064       1.3234     0.092845
ENSG00000269925    1    7836443    7836835      2       1  150064       1.1302      0.12919
ENSG00000049246    1    7844380    7905237    245      25  150064      0.81662      0.20707
ENSG00000236266    1    7870302    7887402     64      13  150064      0.70321      0.24096
ENSG00000049247    1    7903143    7913572     40      13  150064      0.29312      0.38471
ENSG00000049249    1    7979907    8000926     43       6  150064       0.0421      0.48321
ENSG00000116288    1    8014351    8045565     64      10  150064      0.44013      0.32992
ENSG00000116285    1    8064464    8086368     34       7  150064    -0.055602      0.52217
ENSG00000238290    1    8086798    8182762    186      15  150064    0.0046879      0.49813
ENSG00000232848    1    8117305    8118523      2       1  150064      0.28549      0.38764
ENSG00000229305    1    8249884    8252830      7       3  150064      0.10781      0.45707
ENSG00000227634    1    8268732    8275270     33       8  150064     -0.93453      0.82499
ENSG00000233645    1    8278250    8280589     22       3  150064      -1.1296      0.87067
ENSG00000265414    1    8335184    8335438      1       1  150064      -1.7756       0.9621
ENSG00000251977    1    8352217    8352323      1       1  150064       2.0629      0.01956
ENSG00000162426    1    8377886    8404227     88      15  150064       5.1433   1.3499e-07
ENSG00000142599    1    8412457    8877702    732      27  150064       5.0664   2.0266e-07
ENSG00000232912    1    8484705    8494898     17       5  150064       6.0088   9.3442e-10
ENSG00000270282    1    8572712    8573080      2       1  150064       0.6316      0.26383
ENSG00000234619    1    8810489    8811146      1       1  150064       1.1003       0.1356
ENSG00000224315    1    8846270    8846972      1       1  150064       1.0776       0.1406
ENSG00000226545    1    8858534    8859565      4       2  150064       1.5503     0.060532
ENSG00000229716    1    8891066    8891434      1       1  150064     -0.19448       0.5771
ENSG00000074800    1    8921061    8939308     25       5  150064       1.0424      0.14862
ENSG00000236269    1    8935847    8938066      5       2  150064       1.5676     0.058486
ENSG00000230679    1    8938894    8939953      2       1  150064       1.3901     0.082255
ENSG00000238249    1    8953468    8954210      2       1  150064       1.4289     0.076515
ENSG00000131686    1    9005926    9035151    125      27  150064     -0.84256      0.80026
ENSG00000265141    1    9039637    9039933      1       1  150064      0.74744       0.2274
ENSG00000197241    1    9063359    9086404     74      18  150064     -0.96338      0.83232
ENSG00000142583    1    9095166    9148537    212      25  150064     -0.80705      0.79018
ENSG00000180758    1    9160364    9189229     93      15  150064     -0.61783      0.73166
ENSG00000228526    1    9242066    9262678     59       6  150064     -0.48411      0.68584
ENSG00000234546    1    9242263    9252148     28       8  150064      0.21484      0.41494
ENSG00000049239    1    9294834    9331396    104      20  150064      0.44293      0.32891
ENSG00000171621    1    9352939    9429591    364      52  150064      0.19298      0.42349
ENSG00000235263    1    9561151    9563530     10       4  150064       1.1638      0.12225
ENSG00000171612    1    9599541    9645237     66      10  150064     -0.68072      0.75198
ENSG00000188807    1    9648932    9674935     35       6  150064     0.073105      0.47086
ENSG00000171608    1    9711790    9789172    138      28  150064    -0.059469      0.52371
ENSG00000179840    1    9712668    9714644      5       2  150064      0.31452      0.37656
ENSG00000233268    1    9720886    9722684      6       2  150064       0.4843      0.31409
ENSG00000231789    1    9732484    9747613     41       8  150064     -0.14977      0.55953
ENSG00000171603    1    9789084    9884584    124      15  150064      0.14816      0.44111
ENSG00000178585    1    9908334    9970394     91      12  150064       1.8104     0.035118
ENSG00000223989    1    9908376    9910212      3       1  150064      0.76839      0.22113
ENSG00000162441    1    9982173   10003465     45       8  150064     -0.61406      0.73041
ENSG00000228150    1   10002981   10010032     15       3  150064     -0.51835      0.69789
ENSG00000173614    1   10003486   10045559     80      12  150064     -0.26422      0.60419
ENSG00000241326    1   10043199   10044626      3       2  150064    0.0030373      0.49879
ENSG00000162444    1   10057264   10076078     42       7  150064      0.34644      0.36451
ENSG00000130939    1   10092890   10241297    322      20  150064      0.32916      0.37102
ENSG00000233623    1   10118729   10119706      1       1  150064     -0.32947       0.6291
ENSG00000054523    1   10270863   10441661    545      17  150064       1.3397     0.090173
ENSG00000264501    1   10366523   10366813      2       1  150064       1.0736       0.1415
ENSG00000142657    1   10458649   10480201     48       7  150064      0.70523      0.24033
ENSG00000271989    1   10489938   10490734      7       3  150064       1.3289     0.091935
ENSG00000175279    1   10490159   10512210     60       9  150064     -0.24384      0.59632
ENSG00000251503    1   10490159   10512210     60       9  150064     -0.24384      0.59632
ENSG00000241563    1   10509776   10511959      4       2  150064     -0.21251      0.58414
ENSG00000160049    1   10516579   10532583     24       6  150064      0.22346      0.41159
ENSG00000203469    1   10518612   10519395      1       1  150064      0.16112        0.436
ENSG00000142655    1   10532345   10690815    402      28  150064     -0.39255      0.65267
ENSG00000130940    1   10696661   10856707    417      61  150064      -1.2052      0.88595
ENSG00000272078    1   10699298   10714390     39       7  150064      -0.3895      0.65155
ENSG00000175262    1   11006528   11042094    119      16  150064     -0.52965      0.70182
ENSG00000215785    1   11051035   11051854      3       1  150064       1.1371      0.12775
ENSG00000120948    1   11072414   11085796     22       4  150064        1.346     0.089152
ENSG00000009724    1   11086580   11107290     51       7  150064      0.53649      0.29581
ENSG00000116649    1   11114641   11120081      9       3  150064      0.58412      0.27957
ENSG00000171824    1   11126675   11159938     95       5  150064     -0.55093      0.70916
ENSG00000226849    1   11128528   11133154     16       1  150064     -0.88888      0.81297
ENSG00000230337    1   11159732   11162157      6       1  150064     -0.42037      0.66289
ENSG00000198793    1   11166592   11322564    315       8  150064     -0.81164       0.7915
ENSG00000225602    1   11203955   11209594      8       4  150064       0.1711      0.43207
ENSG00000253086    1   11212407   11212509      1       1  150064     -0.49217       0.6887
ENSG00000171819    1   11249398   11256038     14       2  150064     -0.52176      0.69908
ENSG00000238173    1   11293020   11293169      1       1  150064      -1.1557       0.8761
ENSG00000120942    1   11333263   11356106     28       3  150064       1.1215      0.13104
ENSG00000238199    1   11338673   11339408      1       1  150064       3.0899     0.001001
ENSG00000224338    1   11485314   11485878      4       1  150064     -0.18664      0.57403
ENSG00000204624    1   11539223   11597641    150      15  150064       2.1632     0.015265
ENSG00000235643    1   11669588   11673412     14       2  150064      0.18028      0.42847
ENSG00000116661    1   11708424   11715842     19      10  150064       1.0718       0.1419
ENSG00000132879    1   11714432   11723384     24       7  150064       1.7918     0.036584
ENSG00000116663    1   11724181   11734411     35       8  150064      0.22639      0.41045
ENSG00000116670    1   11734537   11751707     66      14  150064     0.089016      0.46453
ENSG00000162490    1   11751786   11785914    106      21  150064       1.6871     0.045796
ENSG00000177674    1   11796141   11814859     53       8  150064      0.47264      0.31824
ENSG00000215910    1   11821844   11849642    151      11  150064      0.93337      0.17531
ENSG00000177553    1   11837134   11839676     25       4  150064      0.86557      0.19336
ENSG00000177000    1   11845780   11866977     88      13  150064       1.1926      0.11652
ENSG00000011021    1   11866207   11903201    197      12  150064       1.0702      0.14227
ENSG00000242349    1   11901074   11908136     34       7  150064    -0.064913      0.52588
ENSG00000175206    1   11905766   11908402     17       5  150064     0.096778      0.46145
ENSG00000224904    1   11937827   11940463     14       4  150064       1.6211     0.052501
ENSG00000199347    1   11968209   11968328      5       2  150064      0.36297      0.35831
ENSG00000201801    1   11969865   11969984      1       1  150064       0.9514       0.1707
ENSG00000116685    1   11979648   11986485     22       7  150064       1.1944      0.11615
ENSG00000083444    1   11994262   12035595    116      13  150064       1.7838     0.037228
ENSG00000116688    1   12040238   12073571     86       9  150064      0.49519      0.31023
ENSG00000116691    1   12079523   12092102     22       5  150064   -0.0031676      0.50126
ENSG00000202461    1   12084069   12084181      1       1  150064      0.78919        0.215
ENSG00000120949    1   12123434   12204264    199      32  150064        2.357    0.0092104
ENSG00000227875    1   12140350   12140604      2       1  150064       1.8912     0.029301
ENSG00000028137    1   12227060   12269285    139      18  150064      -1.3955      0.91856
ENSG00000263676    1   12251770   12251830      1       1  150064     0.018801       0.4925
ENSG00000048707    1   12290124   12572099    520      20  150064       -1.184      0.88179
ENSG00000229484    1   12587766   12588462      2       1  150064    -0.083431      0.53325
ENSG00000162496    1   12627939   12677737    171      32  150064      0.97357      0.16513
ENSG00000204518    1   12704566   12727097     52       4  150064     -0.34574      0.63523
ENSG00000188984    1   12776118   12788726     43       6  150064     -0.30497      0.61981
ENSG00000238771    1   12799693   12799796      1       1  150064      -1.0758        0.859
ENSG00000157330    1   12806163   12823847     45       8  150064      -0.1666      0.56616
ENSG00000116726    1   12834984   12838049      9       2  150064     -0.55236      0.70965
ENSG00000116721    1   12851546   12856777     17       4  150064       -1.546      0.93895
ENSG00000204513    1   12884468   12891264     18       4  150064     -0.23203      0.59174
ENSG00000231103    1   12897978   12901210      3       1  150064     -0.22587      0.58935
ENSG00000179172    1   12907261   12908578      2       1  150064     0.063456       0.4747
ENSG00000120952    1   12916941   12921764     16       2  150064    0.0038661      0.49846
ENSG00000162494    1   13801445   13840543    156      31  150064      0.28627      0.38733
ENSG00000259961    1   13839715   13842765     21       6  150064     -0.22473      0.58891
ENSG00000215909    1   13881496   13882189      2       1  150064      0.57589      0.28234
ENSG00000162493    1   13909960   13944452    107      27  150064     -0.39633      0.65407
ENSG00000237445    1   13983806   13986405      7       2  150064      0.30982      0.37835
ENSG00000116731    1   14026693   14151574    387      22  150064      0.90522      0.18268
ENSG00000252151    1   14450728   14450830      1       1  150064       1.8497      0.03218
ENSG00000231606    1   14548386   14549613      2       1  150064     -0.31312      0.62291
ENSG00000234593    1   14675450   14677518     12       7  150064       2.4145    0.0078792
ENSG00000189337    1   14925200   15444539   1872     176  150064    -0.025737      0.51027
ENSG00000235829    1   15018625   15019109      1       1  150064     0.019302       0.4923
ENSG00000175147    1   15442448   15478960    168      20  150064      -1.6328      0.94874
ENSG00000171729    1   15479028   15546976    359      29  150064     0.087949      0.46496
ENSG00000204464    1   15490840   15497813     27       7  150064      -1.2463      0.89367
ENSG00000215720    1   15518324   15519341      7       2  150064      0.62325      0.26656
ENSG00000142621    1   15573768   15726779    478      55  150064      0.29041      0.38575
ENSG00000233485    1   15653176   15670372     41       9  150064      0.28006      0.38972
ENSG00000236045    1   15660662   15661960      2       1  150064      0.50451      0.30695
ENSG00000228140    1   15729475   15735929     20       5  150064    -0.021876      0.50873
ENSG00000142634    1   15736391   15756839     67      20  150064       1.1692      0.12116
ENSG00000162438    1   15764935   15775737     32      11  150064      0.25888      0.39786
ENSG00000142615    1   15783223   15798586     63      10  150064     -0.80518      0.78964
ENSG00000215704    1   15792404   15817895     83      13  150064     -0.60299      0.72674
ENSG00000132906    1   15817327   15853029    136       9  150064    -0.070953      0.52828
ENSG00000116138    1   15853308   15918874    225      12  150064    -0.086192      0.53434
ENSG00000251866    1   15868660   15868799      1       1  150064     -0.37078       0.6446
ENSG00000272510    1   15892106   15892451      1       1  150064      0.35632       0.3608
ENSG00000116771    1   15898848   15911605     59       7  150064      0.17973      0.42868
ENSG00000237301    1   15912631   15930121    106       7  150064      0.94625      0.17201
ENSG00000236500    1   15941138   15941362      1       1  150064      0.94472       0.1724
ENSG00000197312    1   15943995   15995539    119       7  150064       0.9561      0.16951
ENSG00000215695    1   15986364   15988217      3       2  150064      0.58945      0.27778
ENSG00000116786    1   16010827   16061264    156      14  150064     0.014085      0.49438
ENSG00000237938    1   16049214   16063391     27       6  150064     -0.41011      0.65914
ENSG00000162461    1   16062900   16067891      7       3  150064    -0.055971      0.52232
ENSG00000224459    1   16066546   16076391     31       8  150064     -0.62263      0.73324
ENSG00000162460    1   16068917   16074477     17       4  150064     -0.16336      0.56488
ENSG00000162458    1   16083102   16113089     68      12  150064     -0.92409      0.82228
ENSG00000224321    1   16119291   16119780      1       1  150064     -0.68333       0.7528
ENSG00000233954    1   16133679   16134194      4       1  150064       1.0603      0.14451
ENSG00000178715    1   16154724   16155167      1       1  150064     -0.35365       0.6382
ENSG00000179743    1   16160560   16174642     40       8  150064      0.58501      0.27927
ENSG00000065526    1   16174359   16266955    149      18  150064      0.44554      0.32796
ENSG00000116809    1   16268364   16302627     56      13  150064     -0.26597      0.60487
ENSG00000231353    1   16314677   16314936      4       2  150064       0.5513      0.29071
ENSG00000224966    1   16316366   16321246     19       6  150064      0.52755      0.29891
ENSG00000183888    1   16330731   16335302     15       5  150064      -1.1634      0.87766
ENSG00000233078    1   16332655   16333166      1       1  150064       0.2801       0.3897
ENSG00000173641    1   16340523   16346089     47       6  150064    -0.040501      0.51615
ENSG00000186510    1   16345370   16360545     89      13  150064       1.6797     0.046511
ENSG00000232456    1   16361673   16366524     44      10  150064      0.93651      0.17451
ENSG00000184908    1   16370272   16383803    120      15  150064     -0.58069      0.71927
ENSG00000185519    1   16384264   16400127     88      13  150064     -0.18306      0.57263
ENSG00000142627    1   16450832   16482582     54      12  150064      0.35117      0.36273
ENSG00000227959    1   16481706   16483824      1       1  150064     -0.77219         0.78
ENSG00000224621    1   16485761   16488378      6       2  150064       1.2547       0.1048
ENSG00000234166    1   16524349   16524852      1       1  150064      0.65355       0.2567
ENSG00000142632    1   16524349   16539104     55       5  150064       1.3957     0.081402
ENSG00000237276    1   16542404   16554522     25       4  150064       2.6251    0.0043313
ENSG00000204377    1   16555368   16556038      3       1  150064       2.2629     0.011821
ENSG00000132881    1   16558195   16563657     14       6  150064         2.04     0.020673
ENSG00000037637    1   16573334   16678949    219      10  150064       2.3461    0.0094863
ENSG00000055070    1   16679070   16724640    105      13  150064       2.3466    0.0094732
ENSG00000226457    1   16695645   16696025      1       1  150064     -0.68206       0.7524
ENSG00000187144    1   16713612   16763919    136      23  150064       1.6135     0.053316
ENSG00000157191    1   16767167   16786573     42      10  150064       2.0091     0.022261
ENSG00000226029    1   16787443   16794976     29       6  150064       1.5274     0.063334
ENSG00000080947    1   16793931   16825752    101      18  150064       2.2721     0.011541
ENSG00000206652    1   16840617   16840780      1       1  150064     -0.70117       0.7584
ENSG00000224174    1   16847189   16848291      8       2  150064       1.4614     0.071948
ENSG00000058453    1   17066768   17299474    177      15  150064      -0.4896      0.68779
ENSG00000230239    1   17181902   17185779      1       1  150064     -0.39641       0.6541
ENSG00000228549    1   17197440   17200587      2       1  150064     -0.57071       0.7159
ENSG00000238142    1   17215033   17216144      4       1  150064     -0.44006      0.67005
ENSG00000235241    1   17215590   17216097      3       1  150064     -0.39121      0.65218
ENSG00000117122    1   17300997   17307330     18       4  150064        2.549    0.0054018
ENSG00000226526    1   17305421   17331586     68      11  150064        2.408    0.0080201
ENSG00000159363    1   17312453   17338423     55      11  150064       1.5399     0.061788
ENSG00000117118    1   17345217   17380665    118      12  150064       2.6576    0.0039355
